	S12Hp	S22Hp	F8H1	F14H1B	S29H1	S25Hp	S6Hp	31452	S3Hp	S21H1	S19H1	S7Hp	s24H1	S23Hp	S18H1	S26Hp	S14Hp	F7H1	S15Hp	S4Hp	s24pp	w26pp	f24pp	w1pp	w12pp	w16pp	w6pp	s14pp	w18pp	f7pp	f16ppA	f14ppB	f8pp	f6ppB	f13pp	f31pp	w17pp	f9pp	f30pp	f20ppB	f2pp	w11pp	w9pp	w27pp	w24pp	f29pp	f16ppB	s1pp	s25pp	s7pp	s16pp	s19pp	f22ppB	f21pp	w21pp	f17ppB	w20pp	w10pp	f10pp	f23ppA	f32pp	w7pp	f18pp	f26pp	f19pp	w15pp	f12ppB	f12ppA	f1pp	w14pp	w4pp	f15pp	w19pp	w13pp	w32pp	f3pp	w8pp	f25pp	w25pp	f20ppA	f17ppA	f22ppA	f23ppB	f11pp	f4pp	f6ppA	f14ppA	w3pp	w28pp	F23HpA	S9H1	S20H1	31328	F14H1A	530167	S13Hp	S17H1	S11Hp	F29H1	530295	530331	S8Hp	S31Hp	S16H2	31267	31300	S1Hp	S28Hp	F6H1
f22ppA	0.6048141625057255	0.6220701747464784	0.6841412553815717	0.5637783909746138	0.7272733275886824	0.6597606093013657	0.6589929303069149	0.5905429057472772	0.566725080632289	0.501658372430414	0.5382352475595222	0.5408262922561557	0.7242018441391482	0.533840623365296	0.3988506099943633	0.3975579338982979	0.609092531205131	0.468167129884989	0.3642368927048102	0.35958544011923665	0.2015802076663945	0.10299794151797095	0.04337901348424532	0.08511892278388539	0.08401545757923906	0.06500137800795465	0.06273468311719867	0.09725435660622836	0.06581368760149212	0.04471614608591219	0.034470560524570634	0.01847465216317901	0.02090560501804195	0.02575525156398519	0.06952738329938493	0.05328446573266839	0.049534401463875825	0.040961021709369744	0.04585932794177147	0.04811696460946698	0.055691335126443246	0.05057860412770094	0.03683955196562942	0.06821266238795057	0.05635972879300234	0.06273124657172012	0.041307305852512674	0.10865013729657064	0.12030068162424606	0.07826575473531242	0.13450888888953696	0.1160876520044473	0.026099457468817974	0.04643179569568292	0.05205652756148761	0.08047387598227063	0.09774057411929343	0.05187466611496335	0.05490967942073349	0.06037981001728234	0.04178014409577563	0.09722554909752426	0.07580725213562646	0.058470646791851856	0.050038371050354274	0.06452462109549789	0.0508168465835023	0.04556385787891964	0.040113399886368487	0.06809836356254201	0.04768640201044063	0.0402635032433455	0.06482943687108228	0.08206210622941754	0.12346013770661853	0.08980982683087428	0.08573530061455764	0.04640924372711554	0.05310918523838942	0.042925216231267854	0.03557183429443136	0.0	0.04590127979689047	0.041005993658087665	0.027413170323426522	0.028561716784047016	0.03283845137417881	0.07614494367015112	0.10103414260042336	0.384440056290979	0.4136462276422202	0.4463159368197362	0.588626426023591	0.4407109074036203	0.7231664014856112	0.5707637080801636	0.5902932697879606	0.6496538604082122	0.6521273849359919	0.673526792911159	0.6681165019232	0.6783825854027448	0.6008143277248726	0.4526869601012943	0.5902385750807942	0.5302441664123505	0.5207982396518867	0.6096326816917373	0.6136735584492911
f23ppB	0.6412055581726888	0.6584615704134417	0.7205326510485349	0.600169786641577	0.7636647232556456	0.696152004968329	0.6953843259738781	0.6269343014142406	0.6031164762992522	0.5380497680973771	0.5746266432264854	0.5772176879231189	0.7605932398061115	0.5702320190322592	0.4352420056613265	0.4339493295652611	0.6454839268720942	0.5045585255519521	0.4006282883717734	0.3959768357861998	0.2379716033333577	0.13938933718493413	0.07977040915120849	0.12151031845084856	0.12040685324620223	0.10139277367491782	0.09912607878416184	0.13364575227319153	0.10220508326845529	0.08110754175287536	0.0708619561915338	0.054866047830142185	0.057297000685005116	0.062146647230948364	0.1059187789663481	0.08967586139963156	0.085925797130839	0.07735241737633292	0.08225072360873464	0.08450836027643016	0.09208273079340643	0.0869699997946641	0.0732309476325926	0.10460405805491374	0.09275112445996551	0.09912264223868329	0.07769870151947585	0.1450415329635338	0.15669207729120924	0.11465715040227559	0.17090028455650014	0.15247904767141046	0.06249085313578115	0.0828231913626461	0.08844792322845078	0.1168652716492338	0.1341319697862566	0.08826606178192653	0.09130107508769666	0.09677120568424552	0.0781715397627388	0.13361694476448743	0.11219864780258963	0.09486204245881502	0.08642976671731745	0.10091601676246106	0.08720824225046547	0.08195525354588282	0.07650479555333166	0.10448975922950518	0.08407779767740381	0.07665489891030867	0.10122083253804545	0.11845350189638071	0.1598515333735817	0.12620122249783744	0.12212669628152081	0.08280063939407871	0.0895005809053526	0.07931661189823103	0.07935045850653985	0.04590127979689047	0.0	0.045511648062629334	0.0638045659903897	0.06495311245101018	0.06922984704114198	0.1125363393371143	0.13742553826738652	0.4208314519579422	0.4500376233091834	0.4827073324866994	0.6250178216905542	0.4771023030705835	0.7595577971525744	0.6071551037471268	0.6266846654549239	0.6860452560751753	0.6885187806029551	0.7099181885781222	0.7045078975901632	0.714773981069708	0.6372057233918358	0.4890783557682575	0.6266299707477575	0.5666355620793138	0.5571896353188499	0.6460240773587006	0.6500649541162543
f11pp	0.6363102720338859	0.6535662842746388	0.7156373649097321	0.5952745005027742	0.7587694371168427	0.691256718829526	0.6904890398350754	0.6220390152754376	0.5982211901604494	0.5331544819585744	0.5697313570876825	0.5723224017843161	0.7556979536673087	0.5653367328934564	0.4303467195225237	0.4290540434264583	0.6405886407332915	0.4996632394131494	0.3957330022329706	0.39108154964739705	0.23307631719455485	0.13449405104613132	0.07487512301240568	0.11661503231204576	0.1155115671073994	0.096497487536115	0.09423079264535902	0.12875046613438873	0.09730979712965249	0.07621225561407256	0.06596667005273099	0.04997076169133938	0.05240171454620231	0.057251361092145556	0.10102349282754529	0.08478057526082874	0.08103051099203619	0.07245713123753011	0.07735543746993184	0.07961307413762735	0.08718744465460361	0.0820747136558613	0.06833566149378978	0.09970877191611094	0.0878558383211627	0.09422735609988048	0.07280341538067303	0.140146246824731	0.15179679115240644	0.10976186426347279	0.16600499841769734	0.14758376153260766	0.057595566996978334	0.07792790522384328	0.08355263708964797	0.111969985510431	0.1292366836474538	0.08337077564312372	0.08640578894889386	0.0918759195454427	0.073276253623936	0.12872165862568463	0.10730336166378682	0.08996675632001222	0.08153448057851465	0.09602073062365826	0.08231295611166267	0.07705996740708	0.07160950941452886	0.09959447309070238	0.079182511538601	0.07175961277150587	0.09632554639924265	0.11355821575757791	0.15495624723477888	0.12130593635903464	0.11723141014271801	0.0779053532552759	0.0846052947665498	0.07442132575942823	0.07445517236773705	0.041005993658087665	0.045511648062629334	0.0	0.05890927985158688	0.06005782631220738	0.06433456090233917	0.10764105319831146	0.13253025212858371	0.4159361658191394	0.4451423371703806	0.4778120463478966	0.6201225355517515	0.4722070169317807	0.7546625110137717	0.602259817608324	0.6217893793161211	0.6811499699363726	0.6836234944641523	0.7050229024393193	0.6996126114513603	0.7098786949309053	0.632310437253033	0.4841830696294547	0.6217346846089546	0.561740275940511	0.552294349180047	0.6411287912198977	0.6451696679774515
f4pp	0.6028957295462044	0.6201517417869573	0.6822228224220506	0.5618599580150927	0.7253548946291613	0.6578421763418445	0.6570744973473938	0.5886244727877561	0.5648066476727679	0.49973993947089285	0.536316814600001	0.5389078592966347	0.7222834111796272	0.5319221904057749	0.3969321770348422	0.3956395009387768	0.60717409824561	0.4662486969254679	0.3623184597452891	0.35766700715971556	0.1996617747068734	0.10107950855844985	0.04146058052472421	0.08320048982436429	0.08209702461971795	0.06308294504843354	0.06081625015767756	0.09533592364670726	0.06389525464197102	0.04279771312639109	0.03255212756504953	0.016556219203657904	0.018987172058520844	0.023836818604464086	0.06760895033986382	0.05914239311840268	0.05539232884961011	0.046818949095104034	0.05171725532750576	0.053974891995201266	0.06154926251217753	0.05643653151343522	0.04269747935136371	0.07407058977368486	0.06221765617873663	0.06858917395745441	0.047165233238246965	0.11450806468230493	0.12615860900998035	0.0841236821210467	0.14036681627527126	0.1219455793901816	0.03195738485455227	0.0522897230814172	0.0579144549472219	0.08633180336800492	0.10359850150502772	0.057732593500697635	0.06076760680646778	0.06623773740301662	0.04763807148150992	0.10308347648325855	0.08166517952136075	0.06432857417758614	0.055896298436088565	0.07038254848123218	0.05667477396923659	0.05142178526465392	0.04597132727210278	0.0739562909482763	0.053544329396174914	0.04612143062907979	0.07068736425681657	0.08792003361515183	0.1293180650923528	0.09566775421660857	0.09159322800029193	0.05226717111284983	0.05896711262412371	0.048783143617002145	0.0608623490330759	0.027413170323426522	0.0638045659903897	0.05890927985158688	0.0	0.010109236763313649	0.01890557745990354	0.07422651071063001	0.09911570964090224	0.3825216233314579	0.4117277946826991	0.4443975038602151	0.58670799306407	0.4387924744440992	0.7212479685260902	0.5688452751206425	0.5883748368284396	0.6477354274486911	0.6502089519764708	0.6716083599516378	0.6661980689636788	0.6764641524432238	0.5988958947653515	0.4507685271417732	0.5883201421212731	0.5283257334528295	0.5188798066923656	0.6077142487322162	0.61175512548977
f6ppA	0.6040442760068249	0.6213002882475778	0.683371368882671	0.5630085044757132	0.7265034410897817	0.658990722802465	0.6582230438080143	0.5897730192483766	0.5659551941333884	0.5008884859315134	0.5374653610606216	0.5400564057572551	0.7234319576402477	0.5330707368663954	0.3980807234954627	0.3967880473993973	0.6083226447062304	0.46739724338608835	0.3634670062059096	0.358815553620336	0.20081032116749392	0.10222805501907034	0.042609126985344706	0.08434903628498477	0.08324557108033845	0.06423149150905404	0.061964796618298054	0.09648447010732775	0.0650438011025915	0.04394625958701158	0.03370067402567002	0.017704765664278397	0.020135718519141338	0.02498536506508458	0.06875749680048432	0.060290939579023164	0.05654087531023061	0.04796749555572452	0.05286580178812625	0.055123438455821766	0.06269780897279803	0.05758507797405572	0.0438460258119842	0.07521913623430534	0.06336620263935712	0.0697377204180749	0.04831377969886745	0.11565661114292541	0.12730715547060084	0.08527222858166719	0.14151536273589177	0.12309412585080208	0.033105931315172754	0.0534382695420377	0.05906300140784239	0.0874803498286254	0.10474704796564821	0.058881139961318135	0.06191615326708827	0.06738628386363713	0.04878661794213042	0.10423202294387904	0.08281372598198124	0.06547712063820664	0.05704484489670905	0.07153109494185268	0.05782332042985708	0.05257033172527442	0.04711987373272328	0.07510483740889679	0.054692875856795414	0.047269977089700294	0.07183591071743706	0.08906858007577231	0.13046661155297332	0.09681630067722906	0.09274177446091242	0.053415717573470314	0.0601156590847442	0.04993169007762263	0.0620108954936964	0.028561716784047016	0.06495311245101018	0.06005782631220738	0.010109236763313649	0.0	0.020054123920524032	0.07537505717125051	0.10026425610152274	0.3836701697920784	0.4128763411433196	0.4455460503208356	0.5878565395246904	0.4399410209047197	0.7223965149867106	0.569993821581263	0.5895233832890601	0.6488839739093115	0.6513574984370913	0.6727569064122584	0.6673466154242994	0.6776126989038442	0.600044441225972	0.4519170736023937	0.5894686885818937	0.52947427991345	0.520028353152986	0.6088627951928367	0.6129036719503904
f14ppA	0.6083210105969566	0.6255770228377096	0.6876481034728028	0.5672852390658449	0.7307801756799135	0.6632674573925967	0.6624997783981461	0.5940497538385083	0.5702319287235201	0.5051652205216451	0.5417420956507534	0.5443331403473869	0.7277086922303795	0.5373474714565272	0.4023574580855945	0.4010647819895291	0.6125993792963622	0.4716739779762201	0.3677437407960414	0.3630922882104678	0.2050870557576257	0.10650478960920214	0.0468858615754765	0.08862577087511658	0.08752230567047023	0.06850822609918583	0.06624153120842985	0.10076120469745954	0.06932053569272331	0.04822299417714338	0.037977408615801816	0.021981500254410195	0.024412453109273136	0.029262099655216374	0.07303423139061611	0.06456767416915496	0.060817609900362404	0.052244230145856316	0.057142536378258044	0.05940017304595356	0.06697454356292983	0.06186181256418752	0.048122760402115994	0.07949587082443714	0.06764293722948891	0.07401445500820669	0.052590514288999246	0.11993334573305721	0.13158389006073265	0.08954896317179899	0.14579209732602355	0.12737086044093388	0.03738266590530455	0.0577150041321695	0.06333973599797418	0.0917570844187572	0.10902378255578	0.06315787455144993	0.06619288785722006	0.07166301845376892	0.053063352532262215	0.10850875753401083	0.08709046057211303	0.06975385522833843	0.061321579486840846	0.07580782953198448	0.06210005501998887	0.05684706631540622	0.05139660832285507	0.07938157199902858	0.05896961044692721	0.05154671167983209	0.07611264530756885	0.09334531466590411	0.1347433461431051	0.10109303526736085	0.09701850905104421	0.05769245216360211	0.064392393674876	0.054208424667754426	0.0662876300838282	0.03283845137417881	0.06922984704114198	0.06433456090233917	0.01890557745990354	0.020054123920524032	0.0	0.07965179176138229	0.10454099069165454	0.3879469043822102	0.4171530757334514	0.4498227849109674	0.5921332741148222	0.4442177554948515	0.7266732495768424	0.5742705561713948	0.5938001178791918	0.6531607084994433	0.6556342330272231	0.6770336410023902	0.6716233500144312	0.681889433493976	0.6043211758161038	0.4561938081925255	0.5937454231720255	0.5337510145035818	0.5243050877431178	0.6131395297829685	0.6171804065405222
w3pp	0.5854364641773515	0.6026924764181044	0.6647635570531977	0.5444006926462398	0.7078956292603084	0.6403829109729917	0.6396152319785409	0.5711652074189031	0.5473473823039149	0.4822806741020399	0.5188575492311481	0.5214485939277816	0.7048241458107742	0.5144629250369219	0.37947291166598923	0.37818023556992386	0.589714832876757	0.4487894315566149	0.34485919437643614	0.34020774179086255	0.18220250933802046	0.08362024318959688	0.036634348735117235	0.07837425803475731	0.07727079283011097	0.07332852749396396	0.07106183260320798	0.10558150609223768	0.08769571134967369	0.07633781898605005	0.06609223342470849	0.05767229150797216	0.062002295164189376	0.0721794814503251	0.11595161318572483	0.10787416646512726	0.1041241021963347	0.09555072244182863	0.10044902867423036	0.10270666534192585	0.11028103585890212	0.10516830486015982	0.0914292526980883	0.12280236312040943	0.11094942952546122	0.117320947304179	0.09589700658497155	0.1632398380290295	0.17489038235670493	0.13285545546777128	0.18909858962199586	0.17067735273690615	0.08068915820127687	0.10102149642814179	0.10664622829394649	0.1350635767147295	0.1523302748517523	0.10646436684742222	0.10949938015319238	0.11496951074974121	0.09636984482823452	0.15181524982998312	0.13039695286808534	0.11306034752431074	0.10462807178281316	0.11911432182795678	0.10540654731596119	0.10015355861137851	0.09470310061882736	0.12268806429500087	0.1022761027428995	0.09485320397580438	0.11941913760354117	0.1366518069618764	0.17804983843907737	0.14439952756333316	0.1403250013470165	0.10099894445957441	0.10769888597084831	0.09751491696372674	0.10959412237980048	0.07614494367015112	0.1125363393371143	0.10764105319831146	0.07422651071063001	0.07537505717125051	0.07965179176138229	0.0	0.08165644427204927	0.36506235796260494	0.39426852931384615	0.42693823849136214	0.569248727695217	0.42133320907524624	0.7037887031572372	0.5513860097517895	0.5709155714595866	0.630276162079838	0.6327496866076179	0.6541490945827849	0.6487388035948259	0.6590048870743708	0.5814366293964985	0.43330926177292023	0.5708608767524203	0.5108664680839765	0.5014205413235127	0.5902549833633634	0.5942958601209171
w28pp	0.5899485174245885	0.6072045296653414	0.6692756103004347	0.5489127458934768	0.7124076825075454	0.6448949642202286	0.6441272852257779	0.5756772606661402	0.551859435551152	0.486792727349277	0.5233696024783852	0.5259606471750188	0.7093361990580114	0.5189749782841591	0.3839849649132263	0.38269228881716094	0.5942268861239941	0.453301484803852	0.3493712476236732	0.3447197950380997	0.18671456258525754	0.08813229643683396	0.06152354766538948	0.10326345696502956	0.1021599917603832	0.0982177264242362	0.09595103153348022	0.1304707050225099	0.11258491027994592	0.1012270179163223	0.09098143235498074	0.0825614904382444	0.08689149409446162	0.09706868038059735	0.14084081211599708	0.1327633653953995	0.12901330112660694	0.12043992137210087	0.12533822760450258	0.1275958642721981	0.13517023478917436	0.13005750379043207	0.11631845162836055	0.14769156205068168	0.13583862845573347	0.14221014623445125	0.1207862055152438	0.18812903695930175	0.19977958128697718	0.15774465439804353	0.2139877885522681	0.1955665516671784	0.1055783571315491	0.12591069535841404	0.13153542722421874	0.15995277564500174	0.17721947378202454	0.13135356577769447	0.13438857908346463	0.13985870968001346	0.12125904375850675	0.17670444876025537	0.15528615179835759	0.13794954645458296	0.1295172707130854	0.14400352075822903	0.1302957462462334	0.12504275754165076	0.11959229954909961	0.14757726322527312	0.12716530167317175	0.11974240290607663	0.14430833653381342	0.16154100589214865	0.20293903736934962	0.16928872649360538	0.16521420027728875	0.12588814338984666	0.13258808490112056	0.12240411589399898	0.13448332131007273	0.10103414260042336	0.13742553826738652	0.13253025212858371	0.09911570964090224	0.10026425610152274	0.10454099069165454	0.08165644427204927	0.0	0.369574411209842	0.39878058256108323	0.4314502917385992	0.5737607809424541	0.4258452623224833	0.7083007564044743	0.5558980629990267	0.5754276247068237	0.6347882153270752	0.6372617398548549	0.6586611478300219	0.653250856842063	0.6635169403216079	0.5859486826437357	0.4378213150201573	0.5753729299996573	0.5153785213312136	0.5059325945707497	0.5947670366106004	0.5988079133681541
F23HpA	0.25633861090761384	0.2735946231483667	0.33566570378345995	0.21530283937650202	0.37879777599057063	0.31128505770325393	0.31051737870880314	0.24206735414916547	0.21824952903417721	0.15318282083230222	0.18975969596141043	0.19235074065804397	0.3757262925410365	0.1853650717671843	0.1044250074475922	0.10313233135152683	0.31466692865835993	0.17374152733821788	0.10885131398372558	0.20446654323420885	0.39234867808446977	0.3589440484179948	0.34492946135594515	0.3866693706555852	0.3855659054509389	0.3816236401147919	0.3793569452240359	0.4138766187130656	0.39599082397050156	0.38463293160687795	0.3743873460455364	0.3659674041288001	0.3702974077850173	0.380474594071153	0.42424672580655276	0.41616927908595513	0.4124192148171626	0.40384583506265653	0.40874414129505826	0.4110017779627538	0.41857614847973	0.4134634174809877	0.3997243653189162	0.43109747574123736	0.41924454214628915	0.42561605992500695	0.40419211920579945	0.4715349506498574	0.4831854949775328	0.4411505680885992	0.49739370224282375	0.4789724653577341	0.38898427082210474	0.4093166090489697	0.4149413409147744	0.44335868933555744	0.4606253874725802	0.4147594794682501	0.41779449277402025	0.42326462337056914	0.4046649574490624	0.46011036245081105	0.43869206548891326	0.42135546014513864	0.41292318440364106	0.42740943444878465	0.4137016599367891	0.4084486712322064	0.4029982132396553	0.43098317691582877	0.4105712153637274	0.4031483165966323	0.42771425022436904	0.44494691958270427	0.4863449510599053	0.45269464018416106	0.4486201139678444	0.40929405708040234	0.4159939985916762	0.40581002958455464	0.41788923500062836	0.384440056290979	0.4208314519579422	0.4159361658191394	0.3825216233314579	0.3836701697920784	0.3879469043822102	0.36506235796260494	0.369574411209842	0.0	0.06517067604410848	0.0978403852216245	0.24015087442547933	0.09223535580550854	0.3746908498874995	0.2222881564820519	0.24181771818984893	0.30117830881010044	0.30365183333788015	0.32505124131304725	0.31964095032508827	0.3299070338046331	0.2523387761267609	0.10421140850318256	0.24176302348268255	0.18176861481423884	0.1723226880537749	0.26115713009362573	0.2651980068511794
S9H1	0.26448363288392807	0.2817396451246809	0.3438107257597742	0.22344786135281625	0.38694279796688485	0.31943007967956816	0.31866240068511736	0.2502123761254797	0.22639455101049144	0.16132784280861642	0.19790471793772463	0.20049576263435817	0.38387131451735074	0.1935100937434985	0.13363117879883335	0.13233850270276798	0.34387310000960114	0.20294769868945906	0.13805748533496676	0.23367271458545003	0.421554849435711	0.388150219769236	0.37413563270718636	0.4158755420068264	0.4147720768021801	0.4108298114660331	0.4085631165752771	0.4430827900643068	0.42519699532174277	0.41383910295811915	0.4035935173967776	0.3951735754800413	0.3995035791362585	0.40968076542239423	0.45345289715779397	0.44537545043719634	0.4416253861684038	0.43305200641389774	0.43795031264629947	0.440207949313995	0.4477823198309712	0.4426695888322289	0.4289305366701574	0.46030364709247856	0.44845071349753035	0.45482223127624816	0.43339829055704066	0.5007411220010985	0.512391666328774	0.4703567394398404	0.5265998735940649	0.5081786367089752	0.41819044217334594	0.4385227804002109	0.4441475122660156	0.47256486068679865	0.4898315588238214	0.4439656508194913	0.44700066412526146	0.45247079472181034	0.4338711288003036	0.48931653380205226	0.46789823684015447	0.45056163149637984	0.44212935575488227	0.45661560580002586	0.4429078312880303	0.4376548425834476	0.4322043845908965	0.46018934826707	0.43977738671496863	0.4323544879478735	0.45692042157561025	0.4741530909339455	0.5155511224111464	0.48190081153540226	0.4778262853190856	0.43850022843164355	0.4452001699429174	0.43501620093579585	0.44709540635186956	0.4136462276422202	0.4500376233091834	0.4451423371703806	0.4117277946826991	0.4128763411433196	0.4171530757334514	0.39426852931384615	0.39878058256108323	0.06517067604410848	0.0	0.08539952004926804	0.2277100092531229	0.10038037778182274	0.3828358718638137	0.23043317845836608	0.2499627401661631	0.3093233307864146	0.3117968553141943	0.3331962632893614	0.32778597230140244	0.33805205578094727	0.2604837981030751	0.11235643047949675	0.24990804545899675	0.18991363679055304	0.18046771003008913	0.26930215206993996	0.2733430288274936
S20H1	0.29715334206144406	0.3144093543021969	0.3764804349372902	0.25611757053033224	0.41961250714440085	0.35209978885708415	0.35133210986263336	0.2828820853029957	0.25906426018800743	0.19399755198613244	0.23057442711524065	0.2331654718118742	0.4165410236948668	0.22617980292101453	0.1663008879763494	0.16500821188028403	0.37654280918711713	0.23561740786697505	0.17072719451248275	0.266342423762966	0.45422455861322697	0.420819928946752	0.40680534188470235	0.4485452511843424	0.4474417859796961	0.4434995206435491	0.4412328257527931	0.4757524992418228	0.45786670449925876	0.44650881213563515	0.4362632265742936	0.4278432846575573	0.4321732883137745	0.4423504745999102	0.48612260633530996	0.47804515961471233	0.4742950953459198	0.46572171559141373	0.47062002182381546	0.472877658491511	0.4804520290084872	0.4753392980097449	0.4616002458476734	0.49297335626999456	0.48112042267504634	0.48749194045376415	0.46606799973455665	0.5334108311786147	0.5450613755062901	0.5030264486173565	0.559269582771581	0.5408483458864913	0.45086015135086194	0.4711924895777269	0.4768172214435316	0.5052345698643147	0.5225012680013374	0.4766353599970073	0.47967037330277745	0.48514050389932634	0.4665408379778196	0.5219862429795683	0.5005679460176705	0.48323134067389584	0.47479906493239826	0.48928531497754185	0.4755775404655463	0.4703245517609636	0.4648740937684125	0.49285905744458597	0.4724470958924846	0.4650241971253895	0.48959013075312624	0.5068228001114615	0.5482208315886625	0.5145705207129183	0.5104959944966017	0.47116993760915954	0.4778698791204334	0.46768591011331184	0.47976511552938556	0.4463159368197362	0.4827073324866994	0.4778120463478966	0.4443975038602151	0.4455460503208356	0.4498227849109674	0.42693823849136214	0.4314502917385992	0.0978403852216245	0.08539952004926804	0.0	0.23066645444827705	0.13305008695933876	0.41550558104132973	0.26310288763588213	0.28263244934367915	0.34199303996393066	0.34446656449171037	0.36586597246687746	0.3604556814789185	0.3707217649584633	0.29315350728059114	0.14502613965701278	0.2825777546365128	0.22258334596806906	0.21313741920760512	0.30197186124745595	0.3060127380050096
31328	0.439463831265299	0.4567198435060518	0.5187909241411451	0.39842805973418716	0.5619229963482557	0.49441027806093907	0.4936425990664882	0.42519257450685055	0.4013747493918623	0.3363080411899873	0.37288491631909554	0.3754759610157291	0.5588515128987217	0.3684902921248694	0.30861137718020426	0.30731870108413883	0.5188532983909719	0.3779278970708299	0.3130376837163376	0.4086529129668209	0.5965350478170819	0.5631304181506069	0.5491158310885572	0.5908557403881973	0.5897522751835509	0.585810009847404	0.583543314956648	0.6180629884456776	0.6001771937031136	0.58881930133949	0.5785737157781485	0.5701537738614122	0.5744837775176294	0.5846609638037651	0.6284330955391648	0.6203556488185672	0.6166055845497747	0.6080322047952686	0.6129305110276704	0.6151881476953658	0.6227625182123421	0.6176497872135998	0.6039107350515283	0.6352838454738494	0.6234309118789012	0.629802429657619	0.6083784889384115	0.6757213203824695	0.6873718647101449	0.6453369378212113	0.7015800719754358	0.6831588350903461	0.5931706405547168	0.6135029787815818	0.6191277106473865	0.6475450590681695	0.6648117572051923	0.6189458492008622	0.6219808625066323	0.6274509931031812	0.6088513271816745	0.6642967321834231	0.6428784352215253	0.6255418298777506	0.6171095541362531	0.6315958041813967	0.6178880296694012	0.6126350409648185	0.6071845829722673	0.6351695466484408	0.6147575850963395	0.6073346863292444	0.6319006199569811	0.6491332893153163	0.6905313207925173	0.6568810099167731	0.6528064837004565	0.6134804268130144	0.6201803683242882	0.6099963993171666	0.6220756047332404	0.588626426023591	0.6250178216905542	0.6201225355517515	0.58670799306407	0.5878565395246904	0.5921332741148222	0.569248727695217	0.5737607809424541	0.24015087442547933	0.2277100092531229	0.23066645444827705	0.0	0.2753605761631936	0.5578160702451845	0.405413376839737	0.42494293854753395	0.4843035291677855	0.48677705369556523	0.5081764616707323	0.5027661706827733	0.5130322541623181	0.435463996484446	0.28733662886086764	0.4248882438403676	0.3648938351719239	0.35544790841146	0.44428235045131087	0.4483232272088645
F14H1A	0.2342994844533843	0.2515554966941371	0.3136265773292304	0.19326371292227246	0.35675864953634107	0.28924593124902437	0.2884782522545736	0.2200282276949359	0.19621040257994765	0.13114369437807266	0.16772056950718087	0.1703116142038144	0.35368716608680695	0.18813031680598263	0.16069585856023344	0.15940318246416807	0.37093777977100123	0.2300123784508591	0.1651221650963668	0.26073739434685006	0.44861952919711107	0.4152148995306361	0.40120031246858645	0.4429402217682265	0.4418367565635802	0.4378944912274332	0.4356277963366772	0.4701474698257069	0.45226167508314286	0.44090378271951924	0.4306581971581777	0.4222382552414414	0.4265682588976586	0.4367454451837943	0.48051757691919406	0.47244013019859643	0.4686900659298039	0.46011668617529783	0.46501499240769956	0.4672726290753951	0.4748469995923713	0.469734268593629	0.4559952164315575	0.48736832685387865	0.47551539325893044	0.48188691103764825	0.46046297031844075	0.5278058017624987	0.5394563460901741	0.4974214192012405	0.553664553355465	0.5352433164703754	0.44525512193474603	0.465587460161611	0.4712121920274157	0.49962954044819874	0.5168962385852215	0.4710303305808914	0.47406534388666155	0.47953547448321043	0.4609358085617037	0.5163812135634523	0.49496291660155456	0.47762631125777993	0.46919403551628236	0.48368028556142595	0.4699725110494304	0.4647195223448477	0.4592690643522966	0.48725402802847007	0.4668420664763687	0.4594191677092736	0.48398510133701034	0.5012177706953456	0.5426158021725466	0.5089654912968024	0.5048909650804857	0.46556490819304364	0.4722648497043175	0.46208088069719594	0.47416008611326965	0.4407109074036203	0.4771023030705835	0.4722070169317807	0.4387924744440992	0.4399410209047197	0.4442177554948515	0.42133320907524624	0.4258452623224833	0.09223535580550854	0.10038037778182274	0.13305008695933876	0.2753605761631936	0.0	0.34007051562483614	0.18766782221938855	0.2071973839271856	0.26655797454743707	0.2690314990752168	0.2904309070503839	0.2850206160624249	0.29528669954196973	0.21771844186409756	0.082172282048953	0.219723897028453	0.15972948836000928	0.15028356159954534	0.23911800363939617	0.24315888039694983
