	530331	w4pp	w26pp	w11pp	w3pp	s21pp	w32pp	w1pp	s26pp	s30pp	s2pp	s31pp	s25pp	s23pp	s28pp	s17pp	s7pp	s32pp	s12pp	s6pp	s27pp	s24pp	s29pp	s3pp	w14pp	w8pp	w17pp	w2pp	f8pp	w29pp	w19pp	w15pp	w16pp	f2pp	31009	31333	31232	31428	530444	31021	530394	31360	530075	31766	31379	31750	S27H1	31112	530364	31700	F7H1	F14H1B	530050	S3Hp	S12Hp	F23HpA	F14H1A	S2Hp	F22H1A	F1H1	S13Hp	S29H1	S16H2	S8Hp	S15Hp	S7Hp	F3H1	S6Hp	F8H1	S30H1	S20H1	S21H1	31219	S26Hp	F16H1	S10H1	S31Hp	S23Hp	s24H1	S11Hp	F6H1	S14Hp	F22HpB	S17H1	S19H1	31267	S4Hp	31749	S1Hp	S25Hp	31071
530075	0.2391739106108292	0.6910816681007088	0.7164160394090335	0.7149330395694378	0.7331840133178428	0.7629566771687912	0.7234592793351149	0.7317348727389791	0.8165570187333705	0.8343101634560443	0.8162106589399069	0.8586055397298513	0.8177934283887703	0.8374996392856525	0.8430499538453317	0.8940610170621351	0.8763266854797267	0.8740637813494865	0.8515084441498231	0.8481914680247563	0.7717710131792699	0.791665112895884	0.7940547377769951	0.7807168692594647	0.7480290084806777	0.7629736898631481	0.7658035564644108	0.7447010215121149	0.7629464633731163	0.7442184991937186	0.7269180831435069	0.7433977948339572	0.7134636414766719	0.6791469833077798	0.2423132932392686	0.2856086004755809	0.2214466052747551	0.23316942186054723	0.21627321073481143	0.236957839087637	0.18720567380527237	0.1606626212864651	0.0	0.15552868888990706	0.20766641858080087	0.20132006527574103	0.2975903372248121	0.2557594310513078	0.24966298407360332	0.20129055901583798	0.23880482358636712	0.2842881264399253	0.2636051055443433	0.2485528785440972	0.21995046833912874	0.20699548833243953	0.22294415717425775	0.2904894236047765	0.2968131547117377	0.3410091114531983	0.3198741883254648	0.3449844397645797	0.3429550107126798	0.39900771901052995	0.2908264905473658	0.30357996406527255	0.2800407038473093	0.22329425362989058	0.2711038185565836	0.32555162128071274	0.339417840952195	0.3628127188295667	0.2756458844046347	0.2506307235745828	0.315354629633448	0.24060692723832305	0.30639968382316063	0.2543232320270646	0.23694906737214955	0.21279521551421138	0.2680058529610327	0.3389596215237065	0.2280583861583298	0.36221186295554647	0.3369607255496565	0.260415568986751	0.19087839679706614	0.2930187841680466	0.2995011634945746	0.22308042882127055	0.20353944185010522
31766	0.23968157931656503	0.6915893368064446	0.7169237081147694	0.7154407082751736	0.7336916820235786	0.763464345874527	0.7239669480408507	0.7322425414447149	0.8170646874391063	0.8348178321617801	0.8167183276456427	0.8591132084355871	0.8183010970945062	0.8380073079913883	0.8435576225510675	0.894568685767871	0.8768343541854625	0.8745714500552223	0.8520161128555589	0.8486991367304921	0.7722786818850057	0.7921727816016199	0.7945624064827309	0.7812245379652005	0.7485366771864135	0.7634813585688839	0.7663112251701466	0.7452086902178507	0.7634541320788522	0.7447261678994544	0.7274257518492427	0.743905463539693	0.7139713101824077	0.6796546520135156	0.2428209619450044	0.28611626918131666	0.2219542739804909	0.233677090566283	0.21678087944054722	0.23746550779337278	0.18771334251100813	0.1611702899922009	0.15552868888990706	0.0	0.20153541719977713	0.2018277339814768	0.2980980059305479	0.2562670997570436	0.2501706527793391	0.2017982277215738	0.23931249229210289	0.2847957951456611	0.2641127742500791	0.24906054724983295	0.2204581370448645	0.2075031570381753	0.22345182587999357	0.29099709231051224	0.2973208234174735	0.34151678015893405	0.3203818570312006	0.3454921084703155	0.34346267941841563	0.39951538771626577	0.2913341592531016	0.30408763277100836	0.28054837255304504	0.22380192233562635	0.2716114872623194	0.32605928998644856	0.33992550965793084	0.36332038753530255	0.2761535531103705	0.2511383922803186	0.31586229833918383	0.24111459594405882	0.3069073525288964	0.25483090073280035	0.23745673607788537	0.21330288421994714	0.2685135216667685	0.33946729022944233	0.22856605486406556	0.3627195316612823	0.33746839425539227	0.2609232376924868	0.19138606550280196	0.29352645287378243	0.30000883220031044	0.2235880975270063	0.20404711055584102
31379	0.29181930900745884	0.7437270664973384	0.7690614378056632	0.7675784379660674	0.7858294117144724	0.8156020755654209	0.7761046777317445	0.7843802711356087	0.8692024171300001	0.8869555618526739	0.8688560573365365	0.911250938126481	0.8704388267854	0.8901450376822821	0.8956953522419613	0.9467064154587648	0.9289720838763563	0.9267091797461161	0.9041538425464527	0.9008368664213859	0.8244164115758995	0.8443105112925137	0.8467001361736247	0.8333622676560943	0.8006744068773073	0.8156190882597777	0.8184489548610404	0.7973464199087446	0.815591861769746	0.7968638975903483	0.7795634815401365	0.7960431932305868	0.7661090398733015	0.7317923817044094	0.2949586916358982	0.3382539988722105	0.2740920036713847	0.28581482025717686	0.26891860913144106	0.28960323748426664	0.23985107220190197	0.2133080196830947	0.20766641858080087	0.20153541719977713	0.0	0.2539654636723706	0.3502357356214417	0.3084048294479374	0.30230838247023295	0.2539359574124676	0.29145022198299675	0.3369335248365549	0.3162505039409729	0.30119827694072676	0.2725958667357583	0.25964088672906915	0.2755895555708874	0.3431348220014061	0.3494585531083673	0.39365450984982786	0.3725195867220944	0.39762983816120934	0.39560040910930944	0.4516531174071596	0.3434718889439954	0.3562253624619022	0.3326861022439389	0.27593965202652015	0.32374921695321324	0.37819701967734237	0.39206323934882464	0.41545811722619636	0.3282912828012643	0.30327612197121245	0.36800002803007764	0.2932523256349526	0.35904508221979026	0.30696863042369416	0.2895944657687792	0.26544061391084095	0.3206512513576623	0.39160501992033614	0.28070378455495937	0.4148572613521761	0.38960612394628613	0.31306096738338063	0.24352379519369577	0.34566418256467624	0.35214656189120425	0.2757258272179002	0.2561848402467348
31750	0.23597807828675996	0.6878858357766395	0.7132202070849643	0.7117372072453685	0.7299881809937736	0.759760844844722	0.7202634470110456	0.7285390404149099	0.8133611864093013	0.8311143311319751	0.8130148266158377	0.855409707405782	0.8145975960647012	0.8343038069615833	0.8398541215212625	0.890865184738066	0.8731308531556574	0.8708679490254172	0.8483126118257538	0.8449956357006871	0.7685751808552006	0.7884692805718148	0.7908589054529258	0.7775210369353955	0.7448331761566085	0.7597778575390788	0.7626077241403415	0.7415051891880458	0.7597506310490472	0.7410226668696493	0.7237222508194376	0.7402019625098879	0.7102678091526027	0.6759511509837106	0.23911746091519934	0.2824127681515116	0.21825077295068585	0.22997358953647795	0.21307737841074215	0.23376200676356773	0.1983442924022798	0.18931353274854468	0.20132006527574103	0.2018277339814768	0.2539654636723706	0.0	0.21350693236581272	0.17167602619230843	0.16557957921460395	0.1172071541568386	0.22090991348030076	0.26639321633385893	0.24571019543827696	0.23065796843803082	0.20205555823306237	0.18910057822637316	0.20504924706819141	0.2725945134987101	0.2789182446056714	0.3231142013471319	0.30197927821939846	0.32708952965851334	0.3250601006066135	0.38111280890446364	0.27293158044129945	0.2856850539592062	0.2621457937412429	0.20539934352382422	0.25320890845051724	0.30765671117464644	0.3215229308461287	0.3449178087235004	0.25775097429856836	0.23273581346851646	0.2974597195273817	0.2227120171322567	0.28850477371709426	0.23642832192099822	0.2190541572660832	0.194900305408145	0.2501109428549664	0.32106471141764015	0.21016347605226343	0.34431695284948016	0.31906581544359014	0.24252065888068466	0.1729834866909998	0.27512387406198024	0.2816062533885083	0.20518551871520418	0.20034360952603597
S27H1	0.33224835023583105	0.7841561077257106	0.8094904790340354	0.8080074791944396	0.8262584529428446	0.8560311167937931	0.8165337189601167	0.8248093123639809	0.9096314583583723	0.9273846030810461	0.9092850985649087	0.9516799793548532	0.9108678680137722	0.9305740789106544	0.9361243934703335	0.987135456687137	0.9694011251047285	0.9671382209744883	0.9445828837748249	0.9412659076497581	0.8648454528042717	0.8847395525208859	0.8871291774019969	0.8737913088844665	0.8411034481056795	0.8560481294881499	0.8588779960894126	0.8377754611371168	0.8560209029981182	0.8372929388187205	0.8199925227685088	0.836472234458959	0.8065380811016737	0.7722214229327816	0.3353877328642704	0.37868304010058274	0.3145210448997569	0.32624386148554907	0.30934765035981326	0.33003227871263885	0.2946145643513509	0.28558380469761574	0.2975903372248121	0.2980980059305479	0.3502357356214417	0.21350693236581272	0.0	0.19070386083227098	0.18460741385456653	0.1738422497007811	0.3171801854293719	0.36266348828293005	0.34198046738734805	0.3269282403871019	0.29832583018213343	0.2853708501754443	0.3013195190172625	0.36886478544778123	0.37518851655474245	0.419384473296203	0.3982495501684695	0.42335980160758446	0.42133037255568456	0.4773830808535347	0.3692018523903705	0.3819553259082773	0.35841606569031403	0.3016696154728953	0.34947918039958836	0.4039269831237175	0.41779320279519977	0.4411880806725715	0.3540212462476394	0.3290060854175876	0.39372999147645277	0.31898228908132775	0.3847750456661654	0.3326985938700693	0.3153244292151543	0.2911705773572161	0.34638121480403744	0.41733498336671127	0.3064337480013345	0.4405872247985512	0.41533608739266126	0.33879093082975575	0.2692537586400709	0.37139414601105136	0.37787652533757937	0.3014557906642753	0.29661388147510703
31112	0.2904174440623267	0.7423252015522064	0.7676595728605311	0.7661765730209353	0.7844275467693403	0.8142002106202888	0.7747028127866125	0.7829784061904767	0.8678005521848681	0.8855536969075418	0.8674541923914044	0.9098490731813489	0.8690369618402679	0.8887431727371501	0.8942934872968292	0.9453045505136327	0.9275702189312243	0.925307314800984	0.9027519776013206	0.8994350014762539	0.8230145466307675	0.8429086463473816	0.8452982712284927	0.8319604027109623	0.7992725419321752	0.8142172233146456	0.8170470899159084	0.7959445549636125	0.8141899968246139	0.7954620326452162	0.7781616165950045	0.7946413282854548	0.7647071749281694	0.7303905167592774	0.2935568266907661	0.33685213392707836	0.2726901387262526	0.2844129553120447	0.26751674418630894	0.28820137253913447	0.25278365817784654	0.24375289852411142	0.2557594310513078	0.2562670997570436	0.3084048294479374	0.17167602619230843	0.19070386083227098	0.0	0.11409023023115986	0.13201134352727678	0.2753492792558675	0.3208325821094257	0.30014956121384373	0.2850973342135976	0.25649492400862917	0.24353994400193993	0.2594886128437582	0.32703387927427685	0.3333576103812381	0.3775535671226987	0.35641864399496526	0.3815288954340801	0.37949946638218024	0.4355521746800304	0.32737094621686624	0.340124419734773	0.31658515951680966	0.259838709299391	0.307648274226084	0.3620960769502132	0.37596229662169545	0.39935717449906716	0.31219034007413515	0.2871751792440832	0.35189908530294844	0.2771513829078235	0.342944139492661	0.290867687696565	0.27349352304165	0.24933967118371178	0.3045503086305331	0.37550407719320694	0.2646028418278302	0.3987563186250469	0.3735051812191569	0.29696002465625143	0.22742285246656657	0.32956323983754704	0.33604561916407505	0.2596248844907709	0.25478297530160277
530364	0.2843209970846223	0.7362287545745019	0.7615631258828266	0.7600801260432308	0.7783310997916358	0.8081037636425843	0.768606365808908	0.7768819592127721	0.8617041052071636	0.8794572499298373	0.8613577454136999	0.9037526262036444	0.8629405148625634	0.8826467257594456	0.8881970403191247	0.9392081035359282	0.9214737719535198	0.9192108678232795	0.8966555306236161	0.8933385544985494	0.816918099653063	0.8368121993696771	0.8392018242507882	0.8258639557332578	0.7931760949544707	0.8081207763369411	0.8109506429382038	0.789848107985908	0.8080935498469094	0.7893655856675117	0.7720651696173	0.7885448813077502	0.7586107279504649	0.7242940697815728	0.2874603797130616	0.3307556869493739	0.26659369174854813	0.27831650833434024	0.26142029720860444	0.28210492556143	0.2466872112001421	0.23765645154640697	0.24966298407360332	0.2501706527793391	0.30230838247023295	0.16557957921460395	0.18460741385456653	0.11409023023115986	0.0	0.1259148965495723	0.26925283227816305	0.3147361351317213	0.2940531142361392	0.2790008872358931	0.25039847703092466	0.23744349702423545	0.25339216586605373	0.3209374322965724	0.3272611634035336	0.3714571201449942	0.35032219701726075	0.37543244845637563	0.37340301940447573	0.4294557277023259	0.32127449923916174	0.3340279727570685	0.3104887125391052	0.2537422623216865	0.30155182724837953	0.35599962997250867	0.36986584964399094	0.39326072752136265	0.30609389309643065	0.28107873226637875	0.34580263832524394	0.271054935930119	0.33684769251495655	0.2847712407188605	0.26739707606394547	0.2432432242060073	0.2984538616528286	0.3694076302155025	0.2585063948501257	0.3926598716473424	0.36740873424145243	0.290863577678547	0.2213264054888621	0.3234667928598426	0.32994917218637054	0.2535284375130665	0.24868652832389826
31700	0.23594857202685693	0.6878563295167366	0.7131907008250613	0.7117077009854655	0.7299586747338705	0.759731338584819	0.7202339407511427	0.7285095341550069	0.8133316801493983	0.831084824872072	0.8129853203559346	0.8553802011458791	0.8145680898047981	0.8342743007016803	0.8398246152613594	0.8908356784781629	0.8731013468957545	0.8708384427655143	0.8482831055658508	0.8449661294407841	0.7685456745952977	0.7884397743119118	0.7908293991930229	0.7774915306754925	0.7448036698967054	0.7597483512791758	0.7625782178804386	0.7414756829281427	0.7597211247891441	0.7409931606097464	0.7236927445595347	0.740172456249985	0.7102383028926996	0.6759216447238076	0.2390879546552963	0.28238326189160856	0.2182212666907828	0.22994408327657492	0.21304787215083915	0.2337325005036647	0.19831478614237677	0.18928402648864162	0.20129055901583798	0.2017982277215738	0.2539359574124676	0.1172071541568386	0.1738422497007811	0.13201134352727678	0.1259148965495723	0.0	0.22088040722039773	0.26636371007395593	0.24568068917837393	0.2306284621781278	0.20202605197315934	0.18907107196647013	0.2050197408082884	0.27256500723880706	0.27888873834576833	0.3230846950872289	0.30194977195949546	0.3270600233986103	0.32503059434671044	0.3810833026445606	0.27290207418139645	0.2856555476993032	0.26211628748133986	0.2053698372639212	0.2531794021906142	0.3076272049147434	0.32149342458622565	0.34488830246359736	0.25772146803866536	0.23270630720861343	0.29743021326747865	0.22268251087235366	0.2884752674571912	0.2363988156610952	0.21902465100618018	0.19487079914824199	0.2500814365950633	0.32103520515773715	0.2101339697923604	0.3442874465895771	0.3190363091836871	0.24249115262078164	0.17295398043109678	0.27509436780207724	0.28157674712860525	0.20515601245530116	0.20031410326613291
F7H1	0.27346283659738607	0.7253705940872657	0.7507049653955904	0.7492219655559946	0.7674729393043996	0.7972456031553481	0.7577482053216718	0.7660237987255359	0.8508459447199274	0.8685990894426011	0.8504995849264637	0.8928944657164082	0.8520823543753272	0.8717885652722094	0.8773388798318885	0.928349943048692	0.9106156114662836	0.9083527073360433	0.8857973701363799	0.8824803940113132	0.8060599391658267	0.8259540388824409	0.828343663763552	0.8150057952460216	0.7823179344672345	0.7972626158497049	0.8000924824509676	0.7789899474986718	0.7972353893596732	0.7785074251802755	0.7612070091300638	0.777686720820514	0.7477525674632287	0.7134359092943366	0.2766022192258254	0.3198975264621377	0.25573553126131193	0.26745834784710404	0.25056213672136823	0.2712467650741938	0.23582905071290589	0.22679829105917076	0.23880482358636712	0.23931249229210289	0.29145022198299675	0.22090991348030076	0.3171801854293719	0.2753492792558675	0.26925283227816305	0.22088040722039773	0.0	0.23631995874451392	0.21563693784893195	0.24768480656548147	0.21908239636051302	0.2061274163538238	0.22207608519564206	0.28962135162616076	0.29594508273312203	0.3401410394745826	0.3190061163468491	0.344116367785964	0.34208693873406415	0.39813964703191423	0.2899584185687501	0.30271189208665683	0.27917263186869357	0.22242618165127487	0.2702357465779679	0.3246835493020971	0.33854976897357936	0.36194464685095107	0.274777812426019	0.2497626515959671	0.31448655765483235	0.23973885525970734	0.3055316118445449	0.25345516004844887	0.23608099539353386	0.21192714353559566	0.26713778098241703	0.3380915495450908	0.22719031417971408	0.3613437909769308	0.3360926535710408	0.2595474970081353	0.19001032481845043	0.2921507121894309	0.29863309151595896	0.22221235684265483	0.23782836783666206
F14H1B	0.31894613945094424	0.7708538969408238	0.7961882682491486	0.7947052684095528	0.8129562421579578	0.8427289060089063	0.8032315081752299	0.8115071015790941	0.8963292475734855	0.9140823922961593	0.8959828877800219	0.9383777685699664	0.8975656572288854	0.9172718681257676	0.9228221826854467	0.9738332459022502	0.9560989143198417	0.9538360101896015	0.9312806729899381	0.9279636968648713	0.8515432420193849	0.8714373417359991	0.8738269666171101	0.8604890980995797	0.8278012373207927	0.8427459187032631	0.8455757853045258	0.82447325035223	0.8427186922132314	0.8239907280338337	0.806690311983622	0.8231700236740722	0.7932358703167869	0.7589192121478948	0.3220855220793836	0.36538082931569593	0.3012188341148701	0.31294165070066227	0.29604543957492646	0.31673006792775205	0.2813123535664641	0.27228159391272894	0.2842881264399253	0.2847957951456611	0.3369335248365549	0.26639321633385893	0.36266348828293005	0.3208325821094257	0.3147361351317213	0.26636371007395593	0.23631995874451392	0.0	0.23366605495044118	0.2931681094190397	0.2645656992140712	0.251610719207382	0.26755938804920026	0.33510465447971893	0.3414283855866802	0.3856243423281408	0.36448941920040734	0.38959967063952217	0.3875702415876223	0.44362294988547246	0.3354417214223083	0.34819519494021506	0.32465593472225174	0.2679094845048331	0.31571904943152607	0.37016685215565526	0.38403307182713753	0.40742794970450924	0.32026111527957724	0.2952459544495253	0.3599698605083905	0.28522215811326557	0.3510149146981031	0.2989384629020071	0.28156429824709206	0.25741044638915384	0.3126210838359752	0.383574852398649	0.2726736170332723	0.406827093830489	0.38157595642459896	0.3050307998616935	0.23549362767200865	0.3376340150429891	0.34411639436951713	0.267695659696213	0.28331167069022023
530050	0.29826311855536225	0.7501708760452419	0.7755052473535666	0.7740222475139709	0.7922732212623759	0.8220458851133243	0.782548487279648	0.7908240806835122	0.8756462266779036	0.8933993714005773	0.87529986688444	0.9176947476743844	0.8768826363333034	0.8965888472301856	0.9021391617898648	0.9531502250066682	0.9354158934242598	0.9331529892940196	0.9105976520943562	0.9072806759692894	0.830860221123803	0.8507543208404171	0.8531439457215282	0.8398060772039978	0.8071182164252108	0.8220628978076812	0.8248927644089439	0.803790229456648	0.8220356713176494	0.8033077071382517	0.78600729108804	0.8024870027784903	0.772552849421205	0.7382361912523129	0.30140250118380163	0.3446978084201139	0.2805358132192881	0.2922586298050802	0.27536241867934447	0.29604704703217	0.26062933267088206	0.25159857301714694	0.2636051055443433	0.2641127742500791	0.3162505039409729	0.24571019543827696	0.34198046738734805	0.30014956121384373	0.2940531142361392	0.24568068917837393	0.21563693784893195	0.23366605495044118	0.0	0.27248508852345765	0.2438826783184892	0.2309276983118	0.24687636715361827	0.314421633584137	0.3207453646910982	0.36494132143255875	0.3438063983048253	0.36891664974394023	0.36688722069204033	0.4229399289898904	0.3147587005267263	0.32751217404463306	0.3039729138266698	0.24722646360925107	0.29503602853594413	0.34948383126007326	0.36335005093155553	0.38674492880892725	0.2995780943839952	0.27456293355394334	0.33928683961280853	0.2645391372176835	0.33033189380252115	0.27825544200642505	0.26088127735151007	0.23672742549357184	0.2919380629403932	0.36289183150306703	0.25199059613769026	0.386144072934907	0.360892935529017	0.2843477789661115	0.21481060677642666	0.31695099414740713	0.32343337347393514	0.24701263880063104	0.2626286497946383
S3Hp	0.28321089155511614	0.7351186490449957	0.7604530203533204	0.7589700205137246	0.7772209942621298	0.8069936581130781	0.7674962602794018	0.7757718536832661	0.8605939996776575	0.8783471444003312	0.8602476398841938	0.9026425206741382	0.8618304093330573	0.8815366202299395	0.8870869347896186	0.9380979980064221	0.9203636664240136	0.9181007622937734	0.89554542509411	0.8922284489690433	0.8158079941235568	0.8357020938401709	0.838091718721282	0.8247538502037517	0.7920659894249646	0.8070106708074349	0.8098405374086977	0.7887380024564019	0.8069834443174033	0.7882554801380055	0.7709550640877938	0.7874347757782441	0.7575006224209588	0.7231839642520668	0.2863502741835555	0.3296455814198678	0.265483586219042	0.2772064028048341	0.2603101916790983	0.2809948200319239	0.24557710567063595	0.23654634601690083	0.2485528785440972	0.24906054724983295	0.30119827694072676	0.23065796843803082	0.3269282403871019	0.2850973342135976	0.2790008872358931	0.2306284621781278	0.24768480656548147	0.2931681094190397	0.27248508852345765	0.0	0.15740031594452514	0.14444533593783593	0.20310682617179981	0.2706520926023185	0.27697582370927976	0.32117178045074035	0.3000368573230069	0.3251471087621217	0.3231176797102219	0.3791703880080719	0.2709891595449079	0.2837426330628146	0.2602033728448513	0.2034569226274326	0.2512664875541256	0.3057142902782548	0.3195805099497371	0.3429753878271088	0.2558085534021768	0.23079339257212483	0.2955172986309901	0.22076959623586506	0.28656235282070264	0.23448590102460662	0.2171117363696916	0.19295788451175339	0.24816852195857475	0.3191222905212486	0.22189765510633735	0.35605113190355403	0.33079999449766406	0.25425483793475856	0.1847176657450737	0.28685805311605417	0.2933404324425822	0.2169196977692781	0.24757642279439213
S12Hp	0.2546084813501477	0.7065162388400272	0.731850610148352	0.7303676103087562	0.7486185840571613	0.7783912479081097	0.7388938500744333	0.7471694434782976	0.831991589472689	0.8497447341953628	0.8316452296792254	0.8740401104691697	0.8332279991280889	0.852934210024971	0.8584845245846502	0.9094955878014537	0.8917612562190451	0.8894983520888049	0.8669430148891415	0.8636260387640748	0.7872055839185883	0.8070996836352025	0.8094893085163135	0.7961514399987832	0.7634635792199962	0.7784082606024665	0.7812381272037292	0.7601355922514335	0.7783810341124349	0.759653069933037	0.7423526538828253	0.7588323655732756	0.7288982122159904	0.6945815540470983	0.25774786397858707	0.3010431712148993	0.23688117601407355	0.24860399259986565	0.23170778147412985	0.25239240982695543	0.2169746954656675	0.20794393581193238	0.21995046833912874	0.2204581370448645	0.2725958667357583	0.20205555823306237	0.29832583018213343	0.25649492400862917	0.25039847703092466	0.20202605197315934	0.21908239636051302	0.2645656992140712	0.2438826783184892	0.15740031594452514	0.0	0.07572650599266845	0.17450441596683136	0.24204968239735006	0.2483734135043113	0.2925693702457719	0.27143444711803844	0.29654469855715326	0.2945152695052534	0.35056797780310345	0.2423867493399394	0.25514022285784616	0.23160096263988286	0.17485451242246414	0.2226640773491572	0.27711188007328635	0.2909780997447686	0.31437297762214034	0.2272061431972083	0.20219098236715638	0.2669148884260216	0.1921671860308966	0.2579599426157342	0.20588349081963817	0.18850932616472316	0.16435547430678493	0.2195661117536063	0.2905198803162801	0.1932952449013689	0.3274487216985856	0.3021975842926956	0.2256524277297901	0.15611525554010525	0.2582556429110857	0.2647380222376137	0.18831728756430965	0.21897401258942367
F23HpA	0.24165350134345845	0.6935612588333381	0.7188956301416628	0.717412630302067	0.735663604050472	0.7654362679014205	0.7259388700677442	0.7342144634716083	0.8190366094659998	0.8367897541886735	0.8186902496725361	0.8610851304624806	0.8202730191213996	0.8399792300182818	0.8455295445779609	0.8965406077947644	0.878806276212356	0.8765433720821157	0.8539880348824523	0.8506710587573856	0.7742506039118991	0.7941447036285133	0.7965343285096244	0.783196459992094	0.7505085992133069	0.7654532805957773	0.76828314719704	0.7471806122447442	0.7654260541057456	0.7466980899263479	0.7293976738761362	0.7458773855665864	0.7159432322093011	0.681626574040409	0.24479288397189783	0.2880881912082101	0.22392619600738434	0.23564901259317644	0.21875280146744064	0.23943742982026622	0.2040197154589783	0.19498895580524317	0.20699548833243953	0.2075031570381753	0.25964088672906915	0.18910057822637316	0.2853708501754443	0.24353994400193993	0.23744349702423545	0.18907107196647013	0.2061274163538238	0.251610719207382	0.2309276983118	0.14444533593783593	0.07572650599266845	0.0	0.16154943596014215	0.22909470239066085	0.2354184334976221	0.27961439023908263	0.25847946711134917	0.2835897185504641	0.2815602894985642	0.3376129977964143	0.22943176933325019	0.24218524285115695	0.21864598263319365	0.16189953241577493	0.20970909734246798	0.26415690006659714	0.2780231197380794	0.3014179976154511	0.2142511631905191	0.18923600236046717	0.2539599084193324	0.1792122060242074	0.245004962609045	0.19292851081294896	0.17555434615803395	0.15140049430009572	0.2066111317469171	0.2775649003095909	0.1803402648946797	0.31449374169189637	0.2892426042860064	0.2126974477231009	0.14316027553341604	0.2453006629043965	0.2517830422309245	0.17536230755762044	0.20601903258273446
F14H1A	0.2576021701852767	0.7095099276751563	0.734844298983481	0.7333612991438853	0.7516122728922903	0.7813849367432387	0.7418875389095624	0.7501631323134266	0.834985278307818	0.8527384230304917	0.8346389185143543	0.8770337993042988	0.8362216879632178	0.8559278988601	0.8614782134197791	0.9124892766365826	0.8947549450541742	0.892492040923934	0.8699367037242706	0.8666197275992038	0.7901992727537174	0.8100933724703315	0.8124829973514426	0.7991451288339122	0.7664572680551252	0.7814019494375956	0.7842318160388583	0.7631292810865624	0.7813747229475638	0.7626467587681661	0.7453463427179544	0.7618260544084047	0.7318919010511193	0.6975752428822273	0.2607415528137161	0.3040368600500284	0.23987486484920256	0.2515976814349947	0.23470147030925892	0.2553860986620845	0.21996838430079654	0.2109376246470614	0.22294415717425775	0.22345182587999357	0.2755895555708874	0.20504924706819141	0.3013195190172625	0.2594886128437582	0.25339216586605373	0.2050197408082884	0.22207608519564206	0.26755938804920026	0.24687636715361827	0.20310682617179981	0.17450441596683136	0.16154943596014215	0.0	0.20015002411936947	0.2064737552263307	0.2506697119677913	0.22953478884005782	0.2546450402791727	0.25261561122727283	0.3086683195251229	0.22295560192428462	0.23570907544219138	0.2121698152242281	0.1554233650068094	0.20323292993350242	0.2576807326576316	0.27154695232911386	0.29494183020648557	0.20777499578155353	0.18275983495150164	0.24748374101036685	0.17273603861524187	0.23852879520007944	0.18645234340398342	0.1690781787490684	0.14492432689113016	0.20013496433795153	0.27108873290062535	0.19628893373649794	0.33044241053371465	0.3051912731278247	0.22864611656491918	0.15910894437523432	0.2612493317462148	0.2677317110727428	0.1913109763994387	0.22196770142455272
S2Hp	0.3251474366157954	0.777055194105675	0.8023895654139998	0.800906565574404	0.819157539322809	0.8489302031737574	0.8094328053400811	0.8177083987439453	0.9025305447383367	0.9202836894610105	0.9021841849448731	0.9445790657348175	0.9037669543937366	0.9234731652906187	0.9290234798502979	0.9800345430671014	0.9623002114846929	0.9600373073544527	0.9374819701547893	0.9341649940297225	0.8577445391842361	0.8776386389008503	0.8800282637819613	0.8666903952644309	0.8340025344856439	0.8489472158681143	0.851777082469377	0.8306745475170811	0.8489199893780826	0.8301920251986848	0.8128916091484731	0.8293713208389234	0.7994371674816381	0.765120509312746	0.32828681924423475	0.37158212648054706	0.3074201312797213	0.3191429478655134	0.3022467367397776	0.3229313650926032	0.28751365073131524	0.2784828910775801	0.2904894236047765	0.29099709231051224	0.3431348220014061	0.2725945134987101	0.36886478544778123	0.32703387927427685	0.3209374322965724	0.27256500723880706	0.28962135162616076	0.33510465447971893	0.314421633584137	0.2706520926023185	0.24204968239735006	0.22909470239066085	0.20015002411936947	0.0	0.1283997953953588	0.23731834079883268	0.2677779540139364	0.2928882054530513	0.29085877640115143	0.34691148469900146	0.2905008683548033	0.30325434187271005	0.2797150816547468	0.2229686314373281	0.2707781963640211	0.3252259990881503	0.3390922187596326	0.3624870966370043	0.27532026221207223	0.25030510138202033	0.3150290074408856	0.24028130504576056	0.30607406163059814	0.2539976098345021	0.23662344517958708	0.2124695933216489	0.26768023076847025	0.338633999331144	0.26383420016701664	0.3979876769642333	0.37273653955834335	0.2961913829954379	0.226654210805753	0.3287945981767335	0.33527697750326146	0.2588562428299574	0.2895129678550714
