	f9pp	w17pp	w9pp	s17pp	f23ppB	f12ppB	s27pp	S9H1	S27H1	f17ppB	w31pp	F32H1	S22Hp	S3Hp	f17ppA	s10pp	s8pp	w8pp	F6H1	w21pp	S18H1	f22ppB	w27pp	f19pp	f29pp	w16pp	f16ppB	f25pp	f16ppA	s25pp	f2pp	F7H1	w25pp	w24pp	s24pp	w19pp	f11pp	f14ppA	S20H1	w28pp	f28pp	f30pp	w3pp	S30H1	w30pp	s3pp	S19H1	F23HpA	f3pp	f20ppB	w15pp	w22pp	f22ppA	w14pp	s14pp	s22pp	w1pp	f1pp	s28pp	w10pp	w11pp	w18pp	f13pp	S13Hp	w6pp	w20pp	w12pp	w13pp	s12pp	f20ppA	s32pp	w32pp	f6ppB	f6ppA	f26pp	s11pp	w26pp	s30pp	f10pp	f23ppA	w2pp	s2pp	S2Hp	F14H1A	s31pp	f14ppB	s29pp	w29pp	w7pp	s7pp	f4pp	f15pp	f7pp	w4pp	f8pp	S4Hp	s26pp	F8H1	s23pp	w23pp	f32pp	f24pp	f12ppA	f18pp	f31pp	f21pp
s2pp	0.11519596678673397	0.13380269629773428	0.13660026864645006	0.1749562232212492	0.1512545825100831	0.08811517907465152	0.08831625418093997	0.25773600799400903	0.2559685824648038	0.1261951972910756	0.11283705388978438	0.2797721757347648	0.25902211465952263	0.277899545401284	0.11611024286150741	0.16992786224117995	0.26159042398281157	0.12310732015380635	0.2482413638987379	0.11951697077054838	0.2692759429912129	0.07950116859855606	0.09336452578340332	0.08124812186000975	0.1090054354504206	0.12545691726847838	0.10744540753877027	0.10682026727689625	0.12311597343577214	0.11091639350247634	0.11860011269434849	0.2847301224386149	0.10233244049280707	0.1502298517409225	0.13370506935650742	0.12442378292305706	0.12631596478887996	0.11345949658848217	0.2985352975795451	0.11409587050926477	0.11450162892887875	0.10915355220533449	0.12116502276385391	0.2926009622419893	0.2121814643130613	0.22796060871773224	0.3029874160935481	0.28076815573244	0.1617896214124187	0.14657718205155817	0.11261750777689855	0.1670543260339858	0.12047014944539394	0.15824646652476768	0.21845839771492373	0.1878976341082804	0.1341863942421052	0.1184151444982068	0.13339361723195794	0.09586674238663614	0.09418579931636982	0.08770552887736986	0.11936003628378977	0.2957989559869948	0.11530908448478458	0.10352950148632195	0.10801075234425196	0.11208719715362914	0.1947989172020558	0.130194892124004	0.26329865500205	0.1722257958479332	0.11000112724646734	0.10777932030519982	0.10918337991873572	0.20557354471081185	0.12056716342421553	0.09005376510225602	0.06513970141201415	0.08071372758347944	0.005456319478753728	0.0	0.24559379849367724	0.25636144224306734	0.12347821540505867	0.08387015863719968	0.1195613128050479	0.07999636790181733	0.15371177608385284	0.1567783947917018	0.08536056705628509	0.08241486889870775	0.0863018036002113	0.14252829960875574	0.10375019081884765	0.27060996704765844	0.21873895440836266	0.2686761498119744	0.15291704131325426	0.11734464400723402	0.09590514630900578	0.0791398025580943	0.08889298178885571	0.08845084227350722	0.08349378525451213	0.09088211361009806
S2Hp	0.2925237495623657	0.31113047907336605	0.3139280514220818	0.352284005996881	0.3285823652857149	0.26544296185028327	0.26564403695657174	0.43506379076964075	0.4332963652404356	0.3035229800667073	0.29016483666541615	0.45709995851039653	0.4363498974351544	0.4552273281769157	0.29343802563713917	0.3472556450168117	0.4389182067584433	0.3004351029294381	0.4255691466743696	0.2968447535461801	0.4466037257668446	0.2568289513741878	0.2706923085590351	0.2585759046356415	0.28633321822605234	0.3027847000441101	0.284773190314402	0.28414805005252797	0.3004437562114039	0.28824417627810806	0.2959278954699802	0.46205790521424667	0.2796602232684388	0.32755763451655423	0.31103285213213916	0.30175156569868883	0.30364374756451173	0.2907872793641139	0.4758630803551769	0.2914236532848965	0.2918294117045105	0.28648133498096623	0.29849280553948565	0.46992874501762105	0.38950924708869306	0.405288391493364	0.4803151988691799	0.4580959385080718	0.3391174041880505	0.32390496482718995	0.2899452905525303	0.3443821088096175	0.2977979322210257	0.3355742493003994	0.3957861804905555	0.36522541688391214	0.311514177017737	0.29574292727383855	0.3107214000075897	0.2731945251622679	0.27151358209200155	0.2650333116530016	0.29668781905942154	0.47312673876262656	0.2926368672604163	0.2808572842619537	0.2853385351198837	0.2894149799292609	0.37212669997768755	0.30752267489963575	0.44062643777768173	0.34955357862356495	0.2873289100220991	0.2851071030808316	0.2865111626943675	0.38290132748644357	0.2978949461998473	0.26738154787788776	0.2424674841876459	0.2580415103591112	0.2450375744360686	0.24559379849367724	0.0	0.40304346118386314	0.2901200162848182	0.25051195951695926	0.29688909558067966	0.25732415067744907	0.33103955885948455	0.3341061775673335	0.26268834983191686	0.2597426516743395	0.26362958637584305	0.3198560823843875	0.2810779735944794	0.4479377498232902	0.39606673718399443	0.4460039325876062	0.330244824088886	0.29467242678286576	0.27323292908463753	0.25646758533372604	0.26622076456448746	0.26577862504913896	0.2608215680301439	0.26820989638572984
F14H1A	0.3032913933117558	0.32189812282275615	0.3246956951714719	0.3630516497462711	0.339350009035105	0.27621060559967336	0.2764116807059618	0.44583143451903084	0.4440640089898256	0.3142906238160974	0.3009324804148062	0.46786760225978663	0.44711754118454444	0.4659949719263058	0.30420566938652926	0.35802328876620176	0.4496858505078334	0.3112027466788282	0.4363367904237597	0.3076123972955702	0.4573713695162347	0.2675965951235779	0.28145995230842513	0.26934354838503155	0.2971008619754424	0.31355234379350017	0.2955408340637921	0.29491569380191807	0.31121139996079394	0.29901182002749815	0.3066955392193703	0.4728255489636367	0.29042786701782886	0.3383252782659443	0.32180049588152926	0.31251920944807887	0.3144113913139018	0.301554923113504	0.486630724104567	0.3021912970342866	0.3025970554539006	0.29724897873035633	0.30926044928887575	0.48069638876701115	0.40027689083808315	0.41605603524275403	0.49108284261856994	0.46886358225746183	0.3498850479374405	0.33467260857658	0.30071293430192036	0.3551497525590076	0.3085655759704158	0.3463418930497895	0.40655382423994557	0.3759930606333022	0.322281820767127	0.3065105710232286	0.3214890437569798	0.28396216891165793	0.28228122584139165	0.2758009554023917	0.3074554628088116	0.4838943825120166	0.3034045110098064	0.29162492801134376	0.29610617886927376	0.30018262367865095	0.38289434372707765	0.31829031864902585	0.45139408152707183	0.36032122237295505	0.29809655377148914	0.29587474683022164	0.29727880644375754	0.39366897123583366	0.30866258994923734	0.27814919162727786	0.25323512793703595	0.26880915410850126	0.2558052181854587	0.25636144224306734	0.40304346118386314	0.0	0.3008876600342083	0.2612796032663493	0.3076567393300697	0.2680917944268391	0.34180720260887465	0.3448738213167236	0.27345599358130696	0.2705102954237296	0.27439723012523315	0.3306237261337776	0.2918456173438695	0.4587053935726803	0.40683438093338453	0.4567715763369963	0.3410124678382761	0.30544007053225586	0.28400057283402763	0.26723522908311614	0.27698840831387755	0.27654626879852906	0.271589211779534	0.27897754013511994
s31pp	0.17040816647374712	0.18901489598474747	0.19181246833346322	0.23016842290826237	0.20646678219709627	0.14332737876166468	0.14352845386795313	0.31294820768102216	0.31118078215181694	0.18140739697808872	0.16804925357679754	0.33498437542177795	0.31423431434653576	0.3331117450882971	0.17132244254852058	0.22514006192819308	0.3168026236698247	0.1783195198408195	0.30345356358575104	0.17472917045756153	0.324488142678226	0.13471336828556923	0.14857672547041648	0.13646032154702292	0.16421763513743376	0.18066911695549154	0.16265760722578343	0.1620324669639094	0.17832817312278532	0.1661285931894895	0.17381231238136166	0.3399423221256281	0.15754464017982023	0.20544205142793565	0.18891726904352057	0.17963598261007024	0.18152816447589312	0.16867169627549533	0.3537474972665583	0.16930807019627794	0.1697138286158919	0.16436575189234764	0.17637722245086707	0.34781316192900247	0.26739366400007447	0.2831728084047454	0.3581996157805613	0.3359803554194532	0.21700182109943186	0.20178938173857136	0.1678297074639117	0.22226652572099895	0.1756823491324071	0.21345866621178083	0.2736705974019369	0.24310983379529355	0.18939859392911837	0.17362734418521997	0.1886058169189711	0.1510789420736493	0.149397999003383	0.14291772856438303	0.17457223597080293	0.351011155674008	0.17052128417179774	0.15874170117333514	0.16322295203126513	0.1672993968406423	0.25001111688906896	0.18540709181101717	0.31851085468906315	0.22743799553494637	0.1652133269334805	0.162991519992213	0.1643955796057489	0.260785744397825	0.17577936311122871	0.14526596478926918	0.12035190109902733	0.13592592727049263	0.12292199134745002	0.12347821540505867	0.2901200162848182	0.3008876600342083	0.0	0.11403587067030227	0.17477351249206108	0.13520856758883049	0.208923975770866	0.21199059447871496	0.14057276674329824	0.1376270685857209	0.14151400328722447	0.19774049929576892	0.1589623905058608	0.3258221667346716	0.2739511540953758	0.3238883494989876	0.20812924100026742	0.17255684369424718	0.15111734599601895	0.13435200224510746	0.14410518147586887	0.14366304196052038	0.1387059849415253	0.1460943132971112
f14ppB	0.13080010970588815	0.14940683921688847	0.15220441156560424	0.1905603661404034	0.1668587254292373	0.10371932199380571	0.10392039710009415	0.2733401509131632	0.271572725383958	0.14179934021022977	0.12844119680893856	0.295376318653919	0.2746262575786768	0.29350368832043816	0.13171438578066158	0.18553200516033413	0.27719456690196576	0.13871146307296053	0.2638455068178921	0.13512111368970256	0.28488008591036706	0.09510531151771025	0.1089686687025575	0.09685226477916395	0.12460957836957479	0.14106106018763256	0.12304955045792447	0.12242441019605044	0.13872011635492634	0.12652053642163053	0.1342042556135027	0.3003342653577691	0.11793658341196125	0.16583399466007667	0.1493092122756616	0.14002792584221124	0.14192010770803415	0.12906363950763639	0.31413944049869935	0.12970001342841897	0.13010577184803293	0.12475769512448869	0.13676916568300812	0.3082051051611435	0.2277856072322155	0.24356475163688643	0.3185915590127023	0.2963722986515942	0.1773937643315729	0.16218132497071236	0.12822165069605274	0.18265846895313997	0.13607429236454813	0.1738506094439219	0.23406254063407791	0.20350177702743458	0.1497905371612594	0.134019287417361	0.14899776015111216	0.11147088530579033	0.10978994223552402	0.10330967179652405	0.13496417920294396	0.311403098906149	0.1309132274039388	0.11913364440547615	0.12361489526340616	0.12769134007278332	0.21040306012121	0.14579903504315822	0.2789027979212042	0.18782993876708742	0.12560527016562154	0.12338346322435402	0.12478752283788992	0.22117768762996604	0.1361713063433697	0.1056579080214102	0.08074384433116834	0.09631787050263363	0.08331393457959105	0.08387015863719968	0.25051195951695926	0.2612796032663493	0.11403587067030227	0.0	0.13516545572420208	0.09560051082097151	0.16931591900300702	0.172382537710856	0.10096470997543927	0.09801901181786193	0.10190594651936548	0.15813244252790992	0.11935433373800183	0.2862141099668126	0.23434309732751685	0.2842802927311286	0.16852118423240844	0.1329487869263882	0.11150928922815996	0.09474394547724849	0.1044971247080099	0.1040549851926614	0.09909792817366632	0.10648625652925224
s29pp	0.14411319203352232	0.16271992154452264	0.16551749389323842	0.20387344846803757	0.18017180775687147	0.11703240432143988	0.11723347942772833	0.2866532332407974	0.28488580771159216	0.15511242253786395	0.14175427913657274	0.3086894009815532	0.287939339906311	0.30681677064807233	0.14502746810829575	0.1988450874879683	0.29050764922959993	0.1520245454005947	0.27715858914552627	0.14843419601733673	0.29819316823800124	0.10841839384534442	0.12228175103019168	0.11016534710679812	0.13792266069720896	0.15437414251526674	0.13636263278555866	0.1357374925236846	0.15203319868256052	0.1398336187492647	0.14751733794113686	0.31364734768540325	0.13124966573959543	0.17914707698771085	0.16262229460329578	0.15334100816984542	0.15523319003566832	0.14237672183527056	0.3274525228263335	0.14301309575605314	0.1434188541756671	0.13807077745212287	0.1500822480106423	0.3215181874887777	0.24109868955984967	0.2568778339645206	0.3319046413403365	0.3096853809792284	0.19070684665920706	0.17549440729834653	0.1415347330236869	0.19597155128077415	0.1493873746921823	0.18716369177155606	0.2473756229617121	0.21681485935506875	0.16310361948889357	0.14733236974499517	0.16231084247874633	0.1247839676334245	0.12310302456315819	0.11662275412415822	0.14827726153057813	0.32471618123378315	0.14422630973157297	0.1324467267331103	0.13692797759104033	0.1410044224004175	0.22371614244884416	0.1591121173707924	0.2922158802488384	0.2011430210947216	0.1389183524932557	0.13669654555198818	0.13810060516552408	0.2344907699576002	0.1494843886710039	0.11897099034904438	0.09405692665880253	0.10963095283026783	0.11900508874743926	0.1195613128050479	0.29688909558067966	0.3076567393300697	0.17477351249206108	0.13516545572420208	0.0	0.0548017744432382	0.16657672225872489	0.16964334096657385	0.11427779230307344	0.11133209414549611	0.11521902884699965	0.1714455248555441	0.132667416065636	0.2995271922944468	0.24765617965515102	0.29759337505876277	0.18183426656004262	0.14626186925402238	0.12482237155579413	0.10805702780488266	0.11781020703564407	0.11736806752029558	0.11241101050130049	0.11979933885688641
w29pp	0.10454824713029176	0.12315497664129209	0.12595254899000785	0.164308503564807	0.1406068628536409	0.07746745941820932	0.07766853452449776	0.2470882883375668	0.24532086280836157	0.11554747763463336	0.10218933423334217	0.2691244560783226	0.2483743950030804	0.26725182574484174	0.10546252320506519	0.15928014258473772	0.25094270432636934	0.11245960049736413	0.23759364424229568	0.10886925111410616	0.25862822333477065	0.06885344894211386	0.08271680612696111	0.07060040220356754	0.0983577157939784	0.11480919761203617	0.09679768788232807	0.09617254762045405	0.11246825377932994	0.10026867384603413	0.10795239303790628	0.2740824027821727	0.09168472083636486	0.13958213208448028	0.12305734970006521	0.11377606326661485	0.11566824513243776	0.10281177693203997	0.28788757792310293	0.10344815085282257	0.10385390927243654	0.09850583254889228	0.1105173031074117	0.2819532425855471	0.2015337446566191	0.21731288906129004	0.29233969643710594	0.27012043607599784	0.1511419017559765	0.13592946239511597	0.10196978812045634	0.15640660637754358	0.10982242978895174	0.14759874686832547	0.20781067805848152	0.1772499144518382	0.123538674585663	0.10776742484176459	0.12274589757551574	0.08521902273019394	0.08353807965992761	0.07705780922092766	0.10871231662734757	0.28515123633055256	0.10466136482834237	0.09288178182987974	0.09736303268780976	0.10143947749718693	0.1841511975456136	0.1195471724675618	0.2526509353456078	0.161578076191491	0.09935340759002513	0.09713160064875762	0.09853566026229352	0.19492582505436964	0.10991944376777332	0.07940604544581381	0.05449198175557195	0.07006600792703724	0.07944014384420867	0.07999636790181733	0.25732415067744907	0.2680917944268391	0.13520856758883049	0.09560051082097151	0.0548017744432382	0.0	0.1270117773554943	0.13007839606334326	0.07471284739984288	0.07176714924226554	0.07565408394376907	0.13188057995231353	0.09310247116240544	0.25996224739121626	0.20809123475192043	0.25802843015553223	0.14226932165681205	0.10669692435079181	0.08525742665256356	0.06849208290165208	0.07824526213241349	0.07780312261706501	0.07284606559806993	0.08023439395365585
w7pp	0.17826365531232724	0.19687038482332758	0.19966795717204333	0.23802391174684248	0.2143222710356764	0.1511828676002448	0.15138394270653327	0.3208036965196023	0.3190362709903971	0.18926288581666886	0.17590474241537768	0.34283986426035806	0.32208980318511593	0.3409672339268772	0.1791779313871007	0.23299555076677322	0.3246581125084048	0.18617500867939962	0.31130905242433116	0.18258465929614165	0.3323436315168061	0.14256885712414935	0.15643221430899662	0.14431581038560304	0.17207312397601388	0.18852460579407165	0.17051309606436355	0.16988795580248953	0.18618366196136543	0.17398408202806961	0.18166780121994178	0.3477978109642082	0.16540012901840034	0.21329754026651576	0.1967727578821007	0.18749147144865036	0.18938365331447324	0.17652718511407545	0.3616029861051384	0.17716355903485806	0.17756931745447202	0.17222124073092776	0.18423271128944718	0.3556686507675826	0.2752491528386546	0.2910282972433255	0.3660551046191414	0.3438358442580333	0.22485730993801198	0.20964487057715148	0.17568519630249183	0.23012201455957906	0.18353783797098722	0.22131415505036095	0.281526086240517	0.25096532263387367	0.19725408276769849	0.18148283302380008	0.19646130575755122	0.15893443091222942	0.1572534878419631	0.15077321740296315	0.18242772480938305	0.3588666445125881	0.17837677301037785	0.16659719001191525	0.17107844086984525	0.1751548856792224	0.2578666057276491	0.19326258064959728	0.32636634352764327	0.23529348437352648	0.17306881577206062	0.17084700883079312	0.17225106844432903	0.2686412332364051	0.18363485194980883	0.1531214536278493	0.12820738993760744	0.14378141610907275	0.15315555202624417	0.15371177608385284	0.33103955885948455	0.34180720260887465	0.208923975770866	0.16931591900300702	0.16657672225872489	0.1270117773554943	0.0	0.08461813051983637	0.1484282555818784	0.14548255742430105	0.14936949212580458	0.20559598813434904	0.16681787934444092	0.33367765557325174	0.28180664293395596	0.3317438383375677	0.21598472983884753	0.1804123325328273	0.15897283483459906	0.14220749108368758	0.151960670314449	0.1515185307991005	0.14656147378010542	0.15394980213569132
s7pp	0.1813302740201762	0.19993700353117655	0.2027345758798923	0.24109053045469145	0.21738888974352535	0.15424948630809376	0.15445056141438224	0.32387031522745124	0.3221028896982461	0.19232950452451783	0.17897136112322665	0.34590648296820703	0.3251564218929649	0.3440338526347262	0.18224455009494966	0.2360621694746222	0.3277247312162538	0.1892416273872486	0.3143756711321801	0.18565127800399062	0.3354102502246551	0.14563547583199832	0.1594988330168456	0.147382429093452	0.17513974268386284	0.19159122450192062	0.1735797147722125	0.1729545745103385	0.1892502806692144	0.17705070073591858	0.18473441992779074	0.35086442967205717	0.1684667477262493	0.21636415897436473	0.19983937658994966	0.19055809015649933	0.1924502720223222	0.1795938038219244	0.3646696048129874	0.18023017774270703	0.180635936162321	0.17528785943877673	0.18729932999729615	0.35873526947543155	0.27831577154650355	0.2940949159511745	0.3691217233269904	0.3469024629658823	0.22792392864586095	0.21271148928500044	0.1787518150103408	0.23318863326742803	0.18660445667883618	0.22438077375820992	0.28459270494836597	0.25403194134172263	0.20032070147554745	0.18454945173164905	0.19952792446540019	0.16200104962007839	0.16032010654981207	0.15383983611081212	0.185494343517232	0.36193326322043706	0.18144339171822682	0.16966380871976422	0.17414505957769422	0.17822150438707138	0.26093322443549805	0.19632919935744625	0.32943296223549223	0.23836010308137545	0.1761354344799096	0.1739136275386421	0.175317687152178	0.27170785194425406	0.1867014706576578	0.15618807233569826	0.1312740086454564	0.1468480348169217	0.15622217073409314	0.1567783947917018	0.3341061775673335	0.3448738213167236	0.21199059447871496	0.172382537710856	0.16964334096657385	0.13007839606334326	0.08461813051983637	0.0	0.15149487428972735	0.14854917613215002	0.15243611083365355	0.208662606842198	0.1698844980522899	0.3367442742811007	0.28487326164180493	0.3348104570454167	0.2190513485466965	0.18347895124067626	0.16203945354244803	0.14527410979153654	0.15502728902229795	0.15458514950694946	0.1496280924879544	0.15701642084354028
f4pp	0.06173734447137819	0.08034407398237853	0.08314164633109428	0.12149760090589343	0.09779596019472733	0.034656556759295735	0.046175019170432464	0.2155947729835015	0.21382734745429627	0.08405396228056806	0.07069581887927687	0.23763094072425728	0.2168808796490151	0.23575831039077644	0.0739690078509999	0.1277866272306724	0.21944918897230403	0.08096608514329884	0.20610012888823037	0.07737573576004086	0.22713470798070534	0.03735993358804856	0.051223290772895815	0.04298197818134433	0.07073929177175517	0.08719077358981295	0.06917926386010485	0.06855412359823082	0.08484982975710673	0.07265024982381091	0.08033396901568307	0.24646397875994952	0.06406629681414164	0.11196370806225706	0.09543892567784198	0.08615763924439164	0.08804982111021453	0.07519335290981675	0.26026915390087974	0.07582972683059935	0.07623548525021331	0.07088740852666907	0.08289887908518849	0.2543348185633239	0.1739153206343959	0.18969446503906684	0.26472127241488275	0.24250201205377464	0.12352347773375327	0.10831103837289276	0.07435136409823312	0.12878818235532036	0.08220400576672851	0.11998032284610226	0.18019225403625833	0.149631490429615	0.09592025056343978	0.08014900081954138	0.09512747355329253	0.05760059870797071	0.055919655637704395	0.04943938519870444	0.08109389260512434	0.25753281230832936	0.07704294080611916	0.06526335780765653	0.06974460866558654	0.0738210534749637	0.1565327735233904	0.09192874844533859	0.2250325113233846	0.1339596521692678	0.07173498356780192	0.0695131766265344	0.0709172362400703	0.16730740103214642	0.08230101974555011	0.07027793932415231	0.04536387563391046	0.060937901805375755	0.08480434299867644	0.08536056705628509	0.26268834983191686	0.27345599358130696	0.14057276674329824	0.10096470997543927	0.11427779230307344	0.07471284739984288	0.1484282555818784	0.15149487428972735	0.0	0.0029476981585773907	0.016748950914627275	0.07297544692317173	0.03419733813326363	0.20105711436207443	0.14918610172277863	0.1991232971263904	0.08336418862767023	0.04779179132165	0.026352293623421754	0.018494583348310147	0.035434359473499925	0.03499221995815144	0.030035162939156354	0.03742349129474228
f15pp	0.05879164631380086	0.07739837582480119	0.08019594817351695	0.1185519027483161	0.09485026203715001	0.031710858601718406	0.043229321012855135	0.21264907482592418	0.21088164929671896	0.08110826412299073	0.06775012072169953	0.23468524256667997	0.21393518149143778	0.23281261223319913	0.07102330969342256	0.12484092907309509	0.21650349081472672	0.0780203869857215	0.20315443073065306	0.07443003760246353	0.22418900982312803	0.03441423543047123	0.048277592615318485	0.040036280023766996	0.06779359361417783	0.08424507543223561	0.06623356570252752	0.06560842544065348	0.08190413159952939	0.06970455166623357	0.07738827085810573	0.24351828060237218	0.06112059865656431	0.10901800990467972	0.09249322752026465	0.0832119410868143	0.0851041229526372	0.07224765475223942	0.2573234557433024	0.07288402867302202	0.07328978709263598	0.06794171036909173	0.07995318092761115	0.25138912040574657	0.17096962247681857	0.1867487668814895	0.2617755742573054	0.2395563138961973	0.12057777957617594	0.10536534021531542	0.0714056659406558	0.12584248419774302	0.07925830760915117	0.11703462468852492	0.177246555878681	0.14668579227203765	0.09297455240586244	0.07720330266196404	0.09218177539571519	0.05465490055039338	0.052973957480127065	0.04649368704112711	0.078148194447547	0.254587114150752	0.07409724264854183	0.0623176596500792	0.06679891050800921	0.07087535531738637	0.15358707536581306	0.08898305028776125	0.22208681316580728	0.13101395401169047	0.06878928541022458	0.06656747846895707	0.06797153808249297	0.1643617028745691	0.07935532158797277	0.06733224116657498	0.04241817747633313	0.057992203647798425	0.0818586448410991	0.08241486889870775	0.2597426516743395	0.2705102954237296	0.1376270685857209	0.09801901181786193	0.11133209414549611	0.07176714924226554	0.14548255742430105	0.14854917613215002	0.0029476981585773907	0.0	0.013803252757049942	0.0700297487655944	0.0312516399756863	0.1981114162044971	0.1462404035652013	0.19617759896881307	0.0804184904700929	0.04484609316407267	0.02340659546584442	0.015548885190732812	0.032488661315922596	0.032046521800574115	0.027089464781579024	0.03447779313716495
f7pp	0.06267858101530441	0.08128531052630472	0.0840828828750205	0.12243883744981965	0.09873719673865355	0.03559779330322194	0.04711625571435867	0.21653600952742771	0.2147685839982225	0.08499519882449427	0.07163705542320307	0.2385721772681835	0.2178221161929413	0.23669954693470266	0.0749102443949261	0.12872786377459863	0.22039042551623025	0.08190732168722505	0.2070413654321566	0.07831697230396706	0.22807594452463156	0.03830117013197477	0.05216452731682202	0.04392321472527054	0.07168052831568138	0.08813201013373916	0.07012050040403106	0.06949536014215703	0.08579106630103293	0.07359148636773712	0.08127520555960928	0.24740521530387571	0.06500753335806785	0.11290494460618326	0.09638016222176819	0.08709887578831785	0.08899105765414074	0.07613458945374296	0.26121039044480593	0.07677096337452555	0.07717672179413952	0.07182864507059528	0.0838401156291147	0.2552760551072501	0.1748565571783221	0.19063570158299303	0.26566250895880894	0.24344324859770083	0.12446471427767948	0.10925227491681896	0.07529260064215934	0.12972941889924655	0.08314524231065472	0.12092155939002847	0.18113349058018452	0.15057272697354118	0.09686148710736599	0.08109023736346758	0.09606871009721873	0.05854183525189692	0.0568608921816306	0.050380621742630645	0.08203512914905055	0.25847404885225556	0.07798417735004537	0.06620459435158274	0.07068584520951274	0.07476229001888991	0.1574740100673166	0.0928699849892648	0.2259737478673108	0.134900888713194	0.07267622011172811	0.07045441317046061	0.07185847278399651	0.16824863757607264	0.08324225628947632	0.07121917586807852	0.046305112177836664	0.06187913834930196	0.08574557954260265	0.0863018036002113	0.26362958637584305	0.27439723012523315	0.14151400328722447	0.10190594651936548	0.11521902884699965	0.07565408394376907	0.14936949212580458	0.15243611083365355	0.016748950914627275	0.013803252757049942	0.0	0.06260566338996609	0.023827554600057994	0.19068733082886882	0.13881631818957302	0.1887535135931848	0.07801415007476367	0.04244175276874344	0.021002255070515195	0.019435819892236354	0.03637559601742613	0.035933456502077646	0.030976399483082562	0.03836472783866849
w4pp	0.11890507702384885	0.13751180653484918	0.14030937888356493	0.1786653334583641	0.154963692747198	0.09182428931176641	0.10334275172290314	0.27276250553597214	0.270995080006767	0.14122169483303873	0.12786355143174755	0.29479867327672793	0.2740486122014858	0.2929260429432471	0.13113674040347056	0.1849543597831431	0.2766169215247747	0.1381338176957695	0.263267861440701	0.13454346831251152	0.284302440533176	0.09452766614051922	0.10839102332536649	0.100149710733815	0.12790702432422585	0.14435850614228363	0.12634699641257552	0.12572185615070147	0.1420175623095774	0.12981798237628156	0.13750170156815372	0.30363171131242017	0.1212340293666123	0.16913144061472773	0.15260665823031266	0.1433253717968623	0.14521755366268518	0.13236108546228742	0.3174368864533504	0.13299745938307	0.133403217802684	0.12805514107913973	0.14006661163765916	0.31150255111579456	0.23108305318686656	0.2468621975915375	0.3218890049673534	0.2996697446062453	0.18069121028622392	0.16547877092536342	0.1315190966507038	0.185955914907791	0.1393717383191992	0.17714805539857292	0.23735998658872898	0.20679922298208564	0.15308798311591043	0.13731673337201206	0.1522952061057632	0.11476833126044138	0.11308738819017505	0.1066071177511751	0.138261625157595	0.3147005448608	0.13421067335858983	0.1224310903601272	0.1269123412180572	0.13098878602743436	0.21370050607586105	0.14909648099780926	0.2822002438758553	0.19112738472173846	0.12890271612027257	0.12668090917900507	0.12808496879254097	0.2244751335846171	0.13946875229802078	0.12744567187662298	0.10253160818638113	0.11810563435784642	0.1419720755511471	0.14252829960875574	0.3198560823843875	0.3306237261337776	0.19774049929576892	0.15813244252790992	0.1714455248555441	0.13188057995231353	0.20559598813434904	0.208662606842198	0.07297544692317173	0.0700297487655944	0.06260566338996609	0.0	0.0677061444922597	0.23456592072107055	0.18269490808177474	0.23263210348538652	0.13424064608330813	0.09866824877728789	0.07722875107905965	0.0756623159007808	0.0926020920259706	0.09215995251062212	0.08720289549162702	0.09459122384721294
f8pp	0.08012696823394075	0.09873369774494109	0.10153127009365684	0.139887224668456	0.1161855839572899	0.0530461805218583	0.06456464293299502	0.23398439674606408	0.23221697121685886	0.10244358604313063	0.08908544264183943	0.25602056448681987	0.23527050341157768	0.25414793415333903	0.09235863161356246	0.146176250993235	0.23783881273486662	0.0993557089058614	0.22448975265079296	0.09576535952260343	0.24552433174326793	0.05574955735061112	0.06961291453545837	0.061371601943906895	0.08912891553431773	0.10558039735237551	0.08756888762266742	0.08694374736079338	0.10323945351966929	0.09103987358637347	0.09872359277824563	0.26485360252251205	0.0824559205767042	0.13035333182481962	0.11382854944040455	0.1045472630069542	0.1064394448727771	0.09358297667237932	0.27865877766344227	0.09421935059316192	0.09462510901277588	0.08927703228923163	0.10128850284775105	0.27272444232588644	0.19230494439695844	0.20808408880162937	0.2831108961774453	0.2608916358163372	0.14191310149631584	0.12670066213545533	0.09274098786079568	0.14717780611788292	0.10059362952929107	0.1383699466086648	0.19858187779882086	0.16802111419217752	0.11430987432600234	0.09853862458210394	0.11351709731585509	0.07599022247053328	0.07430927940026696	0.067829008961267	0.0994835163676869	0.27592243607089195	0.09543256456868172	0.0836529815702191	0.0881342324281491	0.09221067723752627	0.17492239728595294	0.11031837220790115	0.24342213508594718	0.15234927593183034	0.09012460733036448	0.08790280038909697	0.08930686000263287	0.185697024794709	0.10069064350811267	0.08866756308671488	0.06375349939647301	0.07932752556793832	0.103193966761239	0.10375019081884765	0.2810779735944794	0.2918456173438695	0.1589623905058608	0.11935433373800183	0.132667416065636	0.09310247116240544	0.16681787934444092	0.1698844980522899	0.03419733813326363	0.0312516399756863	0.023827554600057994	0.0677061444922597	0.0	0.17878749537064084	0.12691648273134504	0.1768536781349568	0.09546253729340003	0.0598901399873798	0.03845064228915155	0.03688420711087271	0.053823983236062495	0.05338184372071401	0.048424786701718917	0.055813115057304845
