	s9pp	f28pp	f22ppA	w24pp	s10pp	s12pp	s18pp	f25pp	f9pp	S1Hp	F6H1	w30pp	w9pp	s27pp	w11pp	s20pp	w32pp	s13pp	w17pp	f10pp	w16pp	f16ppB	w12pp	f12ppB	f22ppB	f32pp	s25pp	w8pp	f31pp	w28pp	w2pp	f14ppB	f6ppB	f7pp	w10pp	f11pp	f18pp	w31pp	f23ppA	f2pp	f15pp	f3pp	w15pp	s17pp	w26pp	w27pp	f8pp	w18pp	w6pp	s2pp	w20pp	s28pp	s32pp	S3Hp	s6pp	S30H1	w23pp	S23Hp	S15Hp	S9H1	F7H1	S27H1	s14pp	S14Hp	w14pp	s23pp	w7pp	s7pp	s15pp	F14H1A	s26pp	F8H1	s4pp	f16ppA	s16pp	f19pp	f26pp	f1pp	w3pp	w1pp	w4pp	s3pp	f17ppB	f4pp	f30pp	f13pp	w21pp	f20ppB	f21pp	f6ppA	f12ppA	f14ppA	s1pp	s30pp	f23ppB	s31pp	w22pp	S19H1	S12Hp	s19pp	S20H1	F16H1	S22Hp	F3H1	S26Hp	f20ppA	f24pp	w29pp	f29pp	w13pp	w19pp	s29pp	w25pp	f17ppA	s24pp	s22pp	530451	530295	S16H2	s21pp	s11pp
S12Hp	0.2944998065520375	0.24866017196919182	0.22516484581397667	0.2202052634671518	0.2227688711031445	0.223556637147825	0.22660206468694344	0.20934887849987893	0.2589859728467273	0.33189476963557474	0.3511135402258584	0.3623007066278654	0.3036869612566137	0.22970404135793018	0.21777563088292595	0.2890768341233618	0.24102924310156432	0.28631684129302437	0.21346141458932238	0.21428288184867086	0.21472231689252905	0.20935087850087897	0.20934987850037895	0.2093478784993789	0.20551204197081846	0.20551204197081846	0.22069644588129175	0.23077484810558532	0.2212132763192512	0.22422820017359696	0.2157259284106826	0.19685684175248283	0.19770643703270183	0.19685684175248283	0.19685684175248283	0.20809414831573478	0.20626785917228932	0.22207366675461102	0.2138715617973908	0.21023744636566144	0.21079436759056827	0.21629399834175242	0.20565325144551247	0.2638286288868733	0.21088045544986908	0.21088045544986908	0.20056210219762088	0.20056210219762088	0.2120306310028738	0.2033414821687107	0.2014542947574473	0.2440369512070148	0.30556948828281577	0.47562502655374816	0.38054766091680714	0.46924352523331603	0.22823400238697425	0.3459821440115297	0.3233153647766449	0.48426831421708216	0.49916058813309094	0.5055688355674754	0.45248668666379144	0.46476022183726706	0.3735294151594538	0.2612531255891197	0.29067090589427774	0.2656276417114694	0.288627788048279	0.46812449238323783	0.337722909413259	0.44202311113457504	0.3540422470632466	0.20189642860505805	0.29382489235374265	0.20471167789036923	0.20650651593604957	0.20650651593604957	0.20933000115321493	0.20974952192671178	0.21630287709232	0.22016361566220152	0.2073547885795966	0.20189642860505805	0.19896455881408506	0.20537452783980797	0.2072612049085443	0.2090763484249127	0.20426182036529048	0.20334188351824017	0.2010129894522257	0.19198771101951254	0.21889799711230223	0.2223479990493292	0.20724828016111926	0.2591019881022265	0.24307305203808868	0.3689620718325245	0.0	0.2652374197669467	0.4063978217692865	0.43055672797358524	0.42681089913898657	0.419491850117517	0.41951949988491377	0.18997723397943367	0.19945776720232655	0.21981127035922338	0.20952967938346476	0.20952967938346476	0.21247318883145863	0.22781807237256083	0.20168859722822302	0.21252121320267545	0.2345398394672741	0.3211129939469177	0.45503986971856114	0.5001594226931745	0.5023141435598899	0.281282544915329	0.33029892022746987
s19pp	0.22199087334513634	0.1761512387622907	0.15265591260707553	0.14769633026025067	0.15025993789624337	0.15104770394092387	0.15409313148004228	0.1368399452929778	0.18647703963982618	0.25938583642867363	0.2786046070189573	0.2897917734209643	0.23117802804971258	0.15719510815102905	0.14526669767602482	0.21656790091646066	0.1685203098946632	0.21380790808612327	0.14095248138242125	0.14177394864176973	0.14221338368562791	0.13684194529397783	0.13684094529347782	0.13683894529247775	0.13300310876391733	0.13300310876391733	0.14818751267439062	0.1582659148986842	0.14870434311235006	0.15171926696669583	0.14321699520378148	0.1243479085455817	0.1251975038258007	0.1243479085455817	0.1243479085455817	0.13558521510883365	0.13375892596538816	0.14956473354770988	0.14136262859048968	0.13772851315876028	0.13828543438366714	0.14378506513485126	0.13314431823861134	0.1913196956799722	0.13837152224296792	0.13837152224296792	0.12805316899071975	0.12805316899071975	0.13952169779597268	0.13083254896180957	0.12894536155054617	0.17152801800011364	0.23306055507591464	0.40311609334684706	0.30803872770990604	0.3967345920264149	0.15572506918007312	0.2734732108046286	0.2508064315697438	0.41175938101018106	0.42665165492618984	0.43305990236057434	0.3799777534568903	0.39225128863036596	0.3010204819525527	0.18874419238221857	0.21816197268737664	0.19311870850456825	0.21611885484137788	0.39561555917633673	0.26521397620635784	0.3695141779276739	0.28153331385634545	0.12938749539815692	0.22131595914684152	0.1322027446834681	0.13399758272914844	0.13399758272914844	0.1368210679463138	0.13724058871981065	0.14379394388541886	0.1476546824553004	0.13484585537269547	0.12938749539815692	0.12645562560718393	0.13286559463290684	0.13475227170164317	0.13656741521801158	0.13175288715838934	0.13083295031133904	0.12850405624532457	0.11947877781261138	0.14638906390540107	0.14983906584242804	0.1347393469542181	0.18659305489532535	0.17056411883118752	0.3507840940856405	0.2652374197669467	0.0	0.33388888856238536	0.35804779476668414	0.3543019659320854	0.3469829169106159	0.34701056667801267	0.11746830077253251	0.12694883399542542	0.14730233715232227	0.13702074617656362	0.13702074617656362	0.1399642556245575	0.1553091391656597	0.1291796640213219	0.1400122799957743	0.16203090626037298	0.24860406074001656	0.38253093651166004	0.4276504894862733	0.42980521035298874	0.20877361170842787	0.25778998702056877
S20H1	0.3446080351520963	0.29876840056925064	0.2752730744140355	0.27031349206721067	0.27287709970320334	0.27366486574788385	0.27671029328700225	0.25945710709993774	0.3090942014467862	0.38200299823563355	0.4012217688259172	0.4124089352279242	0.3537951898566726	0.279812269957989	0.2678838594829848	0.33918506272342064	0.2911374717016232	0.33642506989308324	0.26356964318938125	0.2643911104487297	0.2648305454925879	0.25945910710093784	0.25945810710043776	0.2594561070994377	0.2556202705708773	0.2556202705708773	0.2708046744813506	0.28088307670564416	0.27132150491931	0.27433642877365577	0.2658341570107414	0.2469650703525417	0.2478146656327607	0.2469650703525417	0.2469650703525417	0.2582023769157937	0.25637608777234816	0.2721818953546699	0.2639797903974497	0.2603456749657203	0.26090259619062717	0.26640222694181126	0.25576148004557137	0.31393685748693223	0.2609886840499279	0.2609886840499279	0.25067033079767975	0.25067033079767975	0.2621388596029327	0.25344971076876954	0.2515625233575062	0.29414517980707366	0.35567771688287464	0.5257332551538071	0.430655889516866	0.519351753833375	0.2783422309870331	0.39609037261158864	0.3734235933767038	0.5343765428171411	0.5492688167331499	0.5556770641675344	0.5025949152638503	0.514868450437326	0.42363764375951274	0.31136135418917854	0.3407791344943366	0.3157358703115283	0.33873601664833786	0.5182327209832968	0.3878311380133178	0.49213133973463385	0.4041504756633054	0.25200465720511694	0.3439331209538015	0.2548199064904281	0.25661474453610844	0.25661474453610844	0.2594382297532738	0.2598577505267707	0.26641110569237886	0.27027184426226036	0.2574630171796555	0.25200465720511694	0.24907278741414393	0.25548275643986684	0.25736943350860314	0.25918457702497155	0.25437004896534937	0.25345011211829904	0.2511212180522846	0.2420959396195714	0.2690062257123611	0.27245622764938804	0.2573565087611781	0.3092102167022854	0.2931812806381476	0.4919444960879803	0.4063978217692865	0.33388888856238536	0.0	0.45985621934903387	0.4561103905144352	0.4487913414929656	0.4488189912603624	0.24008546257949254	0.24956599580238542	0.26991949895928224	0.25963790798352365	0.25963790798352365	0.2625814174315175	0.2779263009726197	0.2517968258282819	0.2626294418027343	0.28464806806733295	0.37122122254697654	0.5051480983186201	0.5502676512932333	0.5524223721599487	0.3313907735153878	0.3804071488275287
F16H1	0.3687669413563951	0.3229273067735494	0.29943198061833426	0.29447239827150945	0.2970360059075021	0.2978237719521826	0.30086919949130103	0.2836160133042365	0.33325310765108496	0.4061619044399324	0.42538067503021604	0.43656784143222305	0.3779540960609713	0.3039711761622878	0.2920427656872836	0.3633439689277194	0.31529637790592197	0.360583976097382	0.28772854939368003	0.2885500166530285	0.28898945169688667	0.2836180133052366	0.28361701330473654	0.2836150133037365	0.27977917677517605	0.27977917677517605	0.2949635806856494	0.30504198290994294	0.2954804111236088	0.29849533497795455	0.2899930632150402	0.2711239765568405	0.2719735718370595	0.2711239765568405	0.2711239765568405	0.28236128312009245	0.28053499397664694	0.2963408015589687	0.28813869660174846	0.2845045811700191	0.28506150239492595	0.29056113314611004	0.27992038624987015	0.33809576369123095	0.2851475902542267	0.2851475902542267	0.27482923700197853	0.27482923700197853	0.2862977658072315	0.2776086169730684	0.27572142956180495	0.31830408601137244	0.3798366230871735	0.5498921613581058	0.4548147957211648	0.5435106600376738	0.3025011371913319	0.4202492788158874	0.39758249958100256	0.5585354490214398	0.5734277229374487	0.5798359703718332	0.5267538214681491	0.5390273566416248	0.4477965499638115	0.3355202603934774	0.36493804069863545	0.33989477651582706	0.3628949228526367	0.5423916271875955	0.41199004421761665	0.5162902459389327	0.42830938186760426	0.2761635634094157	0.3680920271581003	0.2789788126947269	0.2807736507404073	0.2807736507404073	0.28359713595757263	0.28401665673106946	0.2905700118966777	0.2944307504665592	0.28162192338395425	0.2761635634094157	0.27323169361844274	0.2796416626441656	0.281528339712902	0.2833434832292704	0.27852895516964815	0.2776090183225978	0.2752801242565834	0.26625484582387016	0.2931651319166598	0.2966151338536868	0.2815154149654769	0.33336912290658416	0.3173401868424463	0.516103402292279	0.43055672797358524	0.35804779476668414	0.45985621934903387	0.0	0.42575335130489045	0.4580209318756632	0.45804858164305995	0.2642443687837913	0.2737249020066842	0.294078405163581	0.28379681418782243	0.28379681418782243	0.2867403236358163	0.3020852071769185	0.27595573203258067	0.28678834800703307	0.30880697427163173	0.3953801287512753	0.5293070045229188	0.574426557497532	0.5765812783642474	0.3555496797196866	0.4045660550318275
S22Hp	0.36502111252179636	0.3191814779389507	0.29568615178373553	0.2907265694369107	0.2932901770729034	0.2940779431175839	0.2971233706567023	0.2798701844696378	0.3295072788164862	0.40241607560533366	0.4216348461956173	0.4328220125976243	0.37420826722637257	0.3002253473276891	0.28829693685268487	0.3595981400931207	0.31155054907132324	0.3568381472627833	0.2839827205590813	0.28480418781842975	0.28524362286228794	0.2798721844706379	0.2798711844701378	0.2798691844691378	0.2760333479405773	0.2760333479405773	0.29121775185105064	0.3012961540753442	0.29173458228901006	0.2947495061433558	0.2862472343804415	0.2673781477222418	0.2682277430024608	0.2673781477222418	0.2673781477222418	0.2786154542854937	0.2767891651420482	0.29259497272436996	0.2843928677671497	0.28075875233542036	0.2813156735603272	0.2868153043115113	0.2761745574152714	0.3343499348566322	0.28140176141962797	0.28140176141962797	0.2710834081673798	0.2710834081673798	0.28255193697263276	0.27386278813846965	0.2719756007272062	0.3145582571767737	0.37609079425257474	0.5461463325235072	0.45106896688656606	0.539764831203075	0.2987553083567332	0.4165034499812887	0.3938366707464038	0.5547896201868412	0.5696818941028499	0.5760901415372344	0.5230079926335504	0.535281527807026	0.4440507211292128	0.33177443155887865	0.3611922118640367	0.3361489476812283	0.35914909401803796	0.5386457983529969	0.4082442153830179	0.512544417104334	0.4245635530330055	0.272417734574817	0.36434619832350157	0.2752329838601282	0.27702782190580855	0.27702782190580855	0.2798513071229739	0.28027082789647073	0.28682418306207896	0.29068492163196047	0.2778760945493555	0.272417734574817	0.269485864783844	0.2758958338095669	0.27778251087830325	0.27959765439467166	0.2747831263350494	0.2738631894879991	0.27153429542198465	0.2625090169892714	0.2894193030820611	0.2928693050190881	0.27776958613087815	0.32962329407198543	0.3135943580078476	0.5123575734576803	0.42681089913898657	0.3543019659320854	0.4561103905144352	0.42575335130489045	0.0	0.45427510304106444	0.4543027528084612	0.2604985399491926	0.26997907317208547	0.2903325763289823	0.2800509853532237	0.2800509853532237	0.2829944948012176	0.29833937834231977	0.27220990319798194	0.28304251917243434	0.305061145437033	0.3916342999166766	0.5255611756883201	0.5706807286629334	0.5728354495296488	0.35180385088508787	0.4008202261972288
F3H1	0.35770206350032685	0.31186242891748117	0.288367102762266	0.2834075204154412	0.2859711280514339	0.2867588940961144	0.2898043216352328	0.2725511354481683	0.3221882297950167	0.39509702658386414	0.4143157971741478	0.4255029635761548	0.36688921820490306	0.29290629830621956	0.28097788783121536	0.3522790910716512	0.3042315000498537	0.3495190982413138	0.2766636715376118	0.27748513879696024	0.2779245738408184	0.27255313544916837	0.2725521354486683	0.27255013544766826	0.2687142989191078	0.2687142989191078	0.28389870282958113	0.2939771050538747	0.28441553326754054	0.2874304571218863	0.27892818535897196	0.26005909870077226	0.26090869398099126	0.26005909870077226	0.26005909870077226	0.2712964052640242	0.2694701161205787	0.28527592370290045	0.2770738187456802	0.27343970331395084	0.2739966245388577	0.2794962552900418	0.2688555083938019	0.3270308858351627	0.27408271239815846	0.27408271239815846	0.2637643591459103	0.2637643591459103	0.27523288795116324	0.26654373911700013	0.2646565517057367	0.3072392081553042	0.36877174523110523	0.5388272835020376	0.44374991786509654	0.5324457821816055	0.2914362593352637	0.4091844009598192	0.3865176217249343	0.5474705711653716	0.5623628450813805	0.568771092515765	0.5156889436120808	0.5279624787855566	0.4367316721077433	0.32445538253740913	0.3538731628425672	0.3288298986597588	0.35183004499656845	0.5313267493315272	0.4009251663615484	0.5052253680828644	0.417244504011536	0.2650986855533475	0.35702714930203205	0.26791393483865866	0.26970877288433903	0.26970877288433903	0.2725322581015044	0.2729517788750012	0.27950513404060945	0.28336587261049095	0.270557045527886	0.2650986855533475	0.2621668157623745	0.2685767847880974	0.27046346185683373	0.27227860537320214	0.2674640773135799	0.2665441404665296	0.26421524640051514	0.2551899679678019	0.2821002540605916	0.2855502559976186	0.27045053710940864	0.3223042450505159	0.30627530898637806	0.5050385244362108	0.419491850117517	0.3469829169106159	0.4487913414929656	0.4580209318756632	0.45427510304106444	0.0	0.41201378259610777	0.25317949092772307	0.26266002415061596	0.2830135273075128	0.2727319363317542	0.2727319363317542	0.27567544577974806	0.29102032932085026	0.2648908541765124	0.2757234701509648	0.2977420964155635	0.3843152508952071	0.5182421266668505	0.5633616796414638	0.5655164005081792	0.34448480186361835	0.3935011771757593
S26Hp	0.3577297132677236	0.31189007868487795	0.2883947525296628	0.283435170182838	0.28599877781883065	0.28678654386351116	0.28983197140262956	0.27257878521556506	0.3222158795624135	0.3951246763512609	0.41434344694154457	0.4255306133435516	0.36691686797229983	0.29293394807361633	0.28100553759861213	0.35230674083904795	0.3042591498172505	0.34954674800871055	0.27669132130500856	0.277512788564357	0.2779522236082152	0.27258078521656515	0.2725797852160651	0.27257778521506504	0.2687419486865046	0.2687419486865046	0.2839263525969779	0.2940047548212715	0.2844431830349373	0.2874581068892831	0.27895583512636873	0.26008674846816904	0.26093634374838803	0.26008674846816904	0.26008674846816904	0.271324055031421	0.26949776588797547	0.2853035734702972	0.277101468513077	0.2734673530813476	0.2740242743062545	0.27952390505743857	0.2688831581611987	0.3270585356025595	0.27411036216555523	0.27411036216555523	0.26379200891330706	0.26379200891330706	0.27526053771856	0.2665713888843969	0.2646842014731335	0.307266857922701	0.368799394998502	0.5388549332694343	0.4437775676324933	0.5324734319490023	0.29146390910266046	0.40921205072721595	0.3865452714923311	0.5474982209327683	0.5623904948487772	0.5687987422831617	0.5157165933794776	0.5279901285529534	0.43675932187514005	0.3244830323048059	0.353900812609964	0.3288575484271556	0.3518576947639652	0.531354399098924	0.4009528161289452	0.5052530178502612	0.4172721537789328	0.26512633532074426	0.35705479906942883	0.26794158460605544	0.2697364226517358	0.2697364226517358	0.27255990786890116	0.272979428642398	0.2795327838080062	0.28339352237788773	0.2705846952952828	0.26512633532074426	0.26219446552977127	0.26860443455549415	0.2704911116242305	0.2723062551405989	0.2674917270809767	0.26657179023392635	0.2642428961679119	0.2552176177351987	0.28212790382798836	0.28557790576501535	0.2704781868768054	0.3223318948179127	0.30630295875377483	0.5050661742036076	0.41951949988491377	0.34701056667801267	0.4488189912603624	0.45804858164305995	0.4543027528084612	0.41201378259610777	0.0	0.25320714069511985	0.26268767391801273	0.28304117707490956	0.27275958609915096	0.27275958609915096	0.27570309554714484	0.29104797908824703	0.2649185039439092	0.2757511199183616	0.29776974618296026	0.38434290066260385	0.5182697764342473	0.5633893294088606	0.565544050275576	0.3445124516310151	0.39352882694315605
f20ppA	0.10556066557181154	0.05972103098896587	0.036225704833750726	0.03126612248692587	0.03382973012291855	0.03461749616759907	0.03766292370671748	0.02040973751965299	0.07004683186650139	0.1429556286553488	0.16217439924563246	0.17336156564763947	0.11474782027638777	0.04076490037770425	0.028836489902700026	0.10013769314313586	0.052090102121338404	0.09737770031279847	0.024522273609096472	0.025343740868444934	0.025783175912303127	0.02041173752065305	0.02041073752015302	0.020408737519152963	0.016572900990592544	0.016572900990592544	0.03175730490106584	0.04183570712535942	0.032274135339025276	0.03528905919337104	0.02678678743045669	0.007917700772256933	0.008767296052475934	0.007917700772256933	0.007917700772256933	0.019155007335508872	0.0173287181920634	0.03313452577438511	0.024932420817164895	0.021298305385435513	0.021855226610342362	0.0273548573615265	0.016714110465286557	0.07488948790664741	0.021941314469643154	0.021941314469643154	0.011622961217394976	0.011622961217394976	0.0230914900226479	0.014402341188484791	0.012515153777221394	0.055097810226788876	0.11663034730258987	0.28668588557352226	0.19160851993658123	0.2803043842530901	0.03929486140674834	0.15704300303130383	0.134376223796419	0.29532917323685626	0.31022144715286504	0.31662969458724954	0.2635475456835655	0.27582108085704116	0.18459027417922794	0.07231398460889378	0.10173176491405185	0.07668850073124349	0.0996886470680531	0.2791853514030119	0.14878376843303306	0.2530839701543491	0.16510310608302067	0.012957287624832151	0.10488575137351674	0.015772536910143336	0.017567374955823667	0.017567374955823667	0.020390860172989023	0.020810380946485883	0.027363736112094087	0.031224474681975613	0.018415647599370685	0.012957287624832151	0.01002541783385915	0.016435386859582065	0.01832206392831838	0.020137207444686795	0.01532267938506457	0.014402742538014261	0.012073848471999807	0.007722356416379728	0.034632642509169406	0.038082644446196384	0.02298292555798645	0.07483663349909371	0.05880769743495587	0.27552390829812745	0.18997723397943367	0.11746830077253251	0.24008546257949254	0.2642443687837913	0.2604985399491926	0.25317949092772307	0.25320714069511985	0.0	0.010518626222100662	0.030872129378997477	0.020590538403238854	0.020590538403238854	0.023534047851232726	0.03887893139233492	0.01274945624799713	0.02358207222244951	0.04560069848704816	0.13217385296669174	0.26610072873833523	0.3112202817129485	0.31337500257966394	0.09234340393510304	0.1413597792472439
f24pp	0.09504403935071094	0.049204404767865265	0.02570907861265012	0.020749496265825264	0.023313103901817952	0.024100869946498467	0.02714629748561688	0.009893111298552389	0.059530205645400784	0.13243900243424822	0.15165777302453187	0.16284493942653888	0.10423119405528718	0.030248274156603645	0.018319863681599425	0.08962106692203527	0.0415734759002378	0.08686107409169787	0.014005647387995868	0.014827114647344332	0.015266549691202523	0.009895111299552447	0.009894111299052419	0.009892111298052361	0.0060562747694919376	0.0060562747694919376	0.021240678679965236	0.03131908090425881	0.02175750911792467	0.024772432972270435	0.016270161209356086	0.002606925452843904	0.003456520733062904	0.002606925452843904	0.002606925452843904	0.013846232017095906	0.012019942873650434	0.027825750455972135	0.019623645498751924	0.015989530067022542	0.01654645129192939	0.022046082043113528	0.01140533514687359	0.06958071258823445	0.016632539151230186	0.016632539151230186	0.006314185898982006	0.006314185898982006	0.026331700020959182	0.01764255118679607	0.015755363775532674	0.05833802022510016	0.11987055730090114	0.2899260955718335	0.1948487299348925	0.2835445942514014	0.04253507140505962	0.1602832130296151	0.13761643379473026	0.2985693832351675	0.3134616571511763	0.3198699045855608	0.26678775568187674	0.2790612908553524	0.1878304841775392	0.07555419460720506	0.10497197491236313	0.07992871072955476	0.10292885706636437	0.2824255614013232	0.15202397843134433	0.25632418015266034	0.16834331608133193	0.01619749762314343	0.10812596137182802	0.019012746908454614	0.020807584954134945	0.020807584954134945	0.0236310701713003	0.024050590944797164	0.03060394611040537	0.0344646846802869	0.021655857597681964	0.01619749762314343	0.01326562783217043	0.019675596857893343	0.02156227392662966	0.023377417442998077	0.018562889383375848	0.01764295253632554	0.015314058470311089	0.017202889639272648	0.04411317573206233	0.04756317766908931	0.032463458780879376	0.08431716672198664	0.0682882306578488	0.28500444152102034	0.19945776720232655	0.12694883399542542	0.24956599580238542	0.2737249020066842	0.26997907317208547	0.26266002415061596	0.26268767391801273	0.010518626222100662	0.0	0.020355503157896873	0.010073912182138252	0.010073912182138252	0.013017421630132121	0.02836230517123432	0.002232830026896526	0.013065446001348907	0.03508407226594756	0.12165722674559114	0.2555841025172346	0.3007036554918479	0.30285837635856333	0.08182677771400244	0.13084315302614333
w29pp	0.11093788245681488	0.0650982478739692	0.04160292171875406	0.03664333937192919	0.039206947007921884	0.039994713052602396	0.04304014059172081	0.025786954404656323	0.07542404875150471	0.14833284554035214	0.1675516161306358	0.1787387825326428	0.12012503716139111	0.046142117262707574	0.03421370678770336	0.1055149100281392	0.057467319006341736	0.1027549171978018	0.029899490494099804	0.030720957753448266	0.03116039279730646	0.025788954405656383	0.02578795440515635	0.025785954404156295	0.021950117875595875	0.021950117875595875	0.03713452178606917	0.04721292401036274	0.0376513522240286	0.04066627607837437	0.03216400431546002	0.022960428609740718	0.023810023889959717	0.022960428609740718	0.022960428609740718	0.03419973517399272	0.032373446030547245	0.048179253612868955	0.03997714865564874	0.03634303322391936	0.03689995444882621	0.042399585200010345	0.0317588383037704	0.08993421574513126	0.03698604230812701	0.03698604230812701	0.02666768905587882	0.02666768905587882	0.046685203177856	0.03799605434369289	0.03610886693242949	0.07869152338199698	0.14022406045779795	0.31027959872873034	0.21520223309178932	0.3038980974082982	0.06288857456195643	0.18063671618651195	0.1579699369516271	0.31892288639206434	0.3338151603080731	0.34022340774245763	0.28714125883877356	0.29941479401224924	0.20818398733443605	0.09590769776410187	0.12532547806925992	0.10028221388645157	0.12328236022326118	0.30277906455822	0.17237748158824118	0.27667768330955717	0.18869681923822879	0.03655100078004025	0.12847946452872483	0.03936625006535143	0.041161088111031766	0.041161088111031766	0.04398457332819712	0.04440409410169398	0.05095744926730218	0.05481818783718371	0.042009360754578784	0.03655100078004025	0.03361913098906724	0.04002910001479016	0.04191577708352648	0.04373092059989489	0.03891639254027267	0.03799645569322235	0.035667561627207904	0.037556392796169465	0.06446667888895914	0.06791668082598612	0.052816961937776186	0.10467066987888345	0.0886417338147456	0.30535794467791716	0.21981127035922338	0.14730233715232227	0.26991949895928224	0.294078405163581	0.2903325763289823	0.2830135273075128	0.28304117707490956	0.030872129378997477	0.020355503157896873	0.0	0.010285590977758738	0.010285590977758738	0.0181732119551968	0.033518095496299	0.01812667313300046	0.02895928910745284	0.05097791537205149	0.13755106985169507	0.27147794562333855	0.31659749859795183	0.31875221946466725	0.09772062082010638	0.14673699613224728
f29pp	0.10065629148105626	0.05481665689821058	0.03132133074299544	0.02636174839617058	0.028925356032163268	0.029713122076843783	0.032758549615962196	0.015505363428897705	0.06514245777574611	0.13805125456459352	0.15727002515487717	0.16845719155688418	0.10984344618563249	0.03586052628694896	0.02393211581194474	0.09523331905238058	0.047185728030583116	0.09247332622204318	0.019617899518341184	0.02043936677768965	0.02087880182154784	0.015507363429897763	0.015506363429397735	0.015504363428397677	0.011668526899837254	0.011668526899837254	0.026852930810310552	0.03693133303460413	0.027369761248269987	0.03038468510261575	0.021882413339701402	0.012678837633982098	0.013528432914201097	0.012678837633982098	0.012678837633982098	0.023918144198234098	0.022091855054788626	0.03789766263711033	0.02969555767989012	0.02606144224816074	0.026618363473067584	0.032117994224251725	0.021477247328011782	0.07965262476937264	0.02670445133236838	0.02670445133236838	0.016386098080120197	0.016386098080120197	0.036403612202097375	0.027714463367934268	0.02582727595667087	0.06840993240623834	0.12994246948203933	0.29999800775297175	0.2049206421160307	0.2936165064325396	0.05260698358619781	0.1703551252107533	0.14768834597586847	0.30864129541630575	0.32353356933231453	0.32994181676669904	0.27685966786301497	0.28913320303649065	0.1979023963586774	0.08562610678834325	0.11504388709350132	0.09000062291069295	0.11300076924750256	0.2924974735824614	0.16209589061248253	0.2663960923337986	0.17841522826247014	0.026269409804281628	0.11819787355296621	0.02908465908959281	0.03087949713527314	0.03087949713527314	0.033702982352438494	0.03412250312593536	0.04067585829154356	0.04453659686142509	0.03172776977882016	0.026269409804281628	0.023337540013308622	0.02974750903903154	0.03163418610776785	0.03344932962413627	0.02863480156451404	0.027714864717463733	0.025385970651449284	0.027274801820410845	0.05418508791320052	0.0576350898502275	0.042535370962017566	0.09438907890312483	0.07836014283898698	0.29507635370215857	0.20952967938346476	0.13702074617656362	0.25963790798352365	0.28379681418782243	0.2800509853532237	0.2727319363317542	0.27275958609915096	0.020590538403238854	0.010073912182138252	0.010285590977758738	0.0	2.00000100005818e-06	0.00789162097943818	0.023236504520540376	0.007845082157241843	0.018677698131694224	0.04069632439629288	0.12726947887593645	0.26119635464757995	0.30631590762219324	0.30847062848890866	0.08743902984434776	0.13645540515648863
w13pp	0.10065629148105626	0.05481665689821058	0.03132133074299544	0.02636174839617058	0.028925356032163268	0.029713122076843783	0.032758549615962196	0.015505363428897705	0.06514245777574611	0.13805125456459352	0.15727002515487717	0.16845719155688418	0.10984344618563249	0.03586052628694896	0.02393211581194474	0.09523331905238058	0.047185728030583116	0.09247332622204318	0.019617899518341184	0.02043936677768965	0.02087880182154784	0.015507363429897763	0.015506363429397735	0.015504363428397677	0.011668526899837254	0.011668526899837254	0.026852930810310552	0.03693133303460413	0.027369761248269987	0.03038468510261575	0.021882413339701402	0.012678837633982098	0.013528432914201097	0.012678837633982098	0.012678837633982098	0.023918144198234098	0.022091855054788626	0.03789766263711033	0.02969555767989012	0.02606144224816074	0.026618363473067584	0.032117994224251725	0.021477247328011782	0.07965262476937264	0.02670445133236838	0.02670445133236838	0.016386098080120197	0.016386098080120197	0.036403612202097375	0.027714463367934268	0.02582727595667087	0.06840993240623834	0.12994246948203933	0.29999800775297175	0.2049206421160307	0.2936165064325396	0.05260698358619781	0.1703551252107533	0.14768834597586847	0.30864129541630575	0.32353356933231453	0.32994181676669904	0.27685966786301497	0.28913320303649065	0.1979023963586774	0.08562610678834325	0.11504388709350132	0.09000062291069295	0.11300076924750256	0.2924974735824614	0.16209589061248253	0.2663960923337986	0.17841522826247014	0.026269409804281628	0.11819787355296621	0.02908465908959281	0.03087949713527314	0.03087949713527314	0.033702982352438494	0.03412250312593536	0.04067585829154356	0.04453659686142509	0.03172776977882016	0.026269409804281628	0.023337540013308622	0.02974750903903154	0.03163418610776785	0.03344932962413627	0.02863480156451404	0.027714864717463733	0.025385970651449284	0.027274801820410845	0.05418508791320052	0.0576350898502275	0.042535370962017566	0.09438907890312483	0.07836014283898698	0.29507635370215857	0.20952967938346476	0.13702074617656362	0.25963790798352365	0.28379681418782243	0.2800509853532237	0.2727319363317542	0.27275958609915096	0.020590538403238854	0.010073912182138252	0.010285590977758738	2.00000100005818e-06	0.0	0.00789162097943818	0.023236504520540376	0.007845082157241843	0.018677698131694224	0.04069632439629288	0.12726947887593645	0.26119635464757995	0.30631590762219324	0.30847062848890866	0.08743902984434776	0.13645540515648863
