	S6Hp	F14H1B	S4Hp	F22HpB	F14H1A	530451	S14Hp	S3Hp	S21H1	530050	S20H1	S18H1	S9H1	S22Hp	31700	530167	530075	31750	31600	S7Hp	31328	w10pp	w2pp	w24pp	f8pp	f10pp	f32pp	f14ppB	f1pp	f30pp	f22ppA	f26pp	f25pp	f12ppB	w16pp	f6ppB	w1pp	w17pp	w12pp	f18pp	w14pp	w7pp	w25pp	w13pp	w9pp	f24pp	f20ppB	f17ppA	f11pp	f19pp	f14ppA	w6pp	f16ppB	f7pp	f6ppA	f22ppB	w21pp	w32pp	w11pp	f21pp	f4pp	f16ppA	w3pp	f15pp	f3pp	w20pp	w15pp	f2pp	w30pp	s23pp	s25pp	w19pp	f20ppA	w18pp	s24pp	w4pp	f12ppA	w8pp	F29H1	S25Hp	F6H1	S15Hp	S12Hp	S26Hp	31219	S23Hp	S31Hp	S28Hp	530227	F23HpA	530119	530055	F7H1	530295	S1Hp	S16H2	S19H1	S13Hp
w4pp	0.3062311984639348	0.32633238851300217	0.3283863345296802	0.2789985360688683	0.30685437944749205	0.302363484569273	0.3026188108435092	0.3102092862867466	0.30403943672134404	0.3993556519375435	0.2956733751488631	0.40001843140179844	0.32422153137295423	0.3445928260824777	0.3284889685149868	0.30521361500269256	0.27108161806646225	0.2845030378171121	0.3305800044595895	0.32717248334049365	0.3530634488885178	0.06068334953344873	0.07225098125422355	0.03989401002714977	0.07309643650547677	0.09032388262735289	0.08359407641967712	0.054182510040811004	0.06771251334872236	0.08270840577072852	0.06599771052176358	0.09048250882811348	0.06947863463049705	0.09519559183416365	0.08251493649053318	0.0800406114814548	0.09189226417819119	0.10878155333007614	0.08262120986511187	0.07803369778304395	0.07442727677175567	0.07051873804982095	0.07766966504464592	0.06883128123900699	0.051456545384332524	0.05961484313158496	0.08569558007857651	0.0942401424436006	0.0860635821761114	0.07700325498817873	0.07938262431352915	0.08872281736035648	0.06656628788839528	0.052101890715528176	0.06961455923387902	0.06308761544732165	0.05212651708862645	0.0953889697195329	0.0821921241912439	0.07266421726518776	0.04529190461282566	0.05060508032413749	0.05178974435534418	0.06846376579492208	0.07703486293041686	0.06195020079700707	0.06962159018626521	0.05992790492746602	0.09376050443178567	0.1253467340521829	0.12385244652846918	0.061212055248817225	0.037202897538444496	0.04641929224362096	0.05893086331349082	0.0	0.07373517375530436	0.05309514429369776	0.07003248948862215	0.08680351696174753	0.25989043621855745	0.2623457862079539	0.2558978220339433	0.2505329708911984	0.2945679713378798	0.2675832207261605	0.3295955849876594	0.34143163827944345	0.34987009537264246	0.29349794040315336	0.35418387947972285	0.3037039523969931	0.2529786552970964	0.25637373318393536	0.20689971448185093	0.24160460332059858	0.2730895464477305	0.2948722274862364
f12ppA	0.3235324875007147	0.34363367754978213	0.3456876235664601	0.29629982510564823	0.324155668484272	0.3196647736060529	0.31992009988028913	0.3275105753235265	0.32134072575812395	0.41665694097432343	0.312974664185643	0.41731972043857835	0.34152282040973414	0.3618941151192576	0.34579025755176673	0.32251490403947247	0.28838290710324216	0.301804326853892	0.3478812934963694	0.3444737723772736	0.3703647379252978	0.08902314341713774	0.10059077513791255	0.06823380391083878	0.10143623038916577	0.1186636765110419	0.11193387030336613	0.08252230392450001	0.09605230723241137	0.11104819965441753	0.09433750440545258	0.1188223027118025	0.09781842851418607	0.12353538571785266	0.1108547303742222	0.10838040536514382	0.1202320580618802	0.13712134721376515	0.11096100374880088	0.10637349166673296	0.10276707065544467	0.09885853193350996	0.10600945892833494	0.09717107512269599	0.07979633926802153	0.08795463701527396	0.11403537396226551	0.12257993632728961	0.11440337605980042	0.10534304887186774	0.10772241819721814	0.11706261124404549	0.09490608177208429	0.08044168459921719	0.09795435311756803	0.09142740933101065	0.08046631097231545	0.12372876360322191	0.1105319180749329	0.10100401114887678	0.07363169849651467	0.07894487420782649	0.08012953823903318	0.09680355967861108	0.10537465681410588	0.09028999468069607	0.09796138406995421	0.08826769881115502	0.12210029831547467	0.15368652793587192	0.15219224041215818	0.08955184913250623	0.07568183398232006	0.08917094726099088	0.10168251833086075	0.07373517375530436	0.0	0.06837528290833	0.08733377852540201	0.1041048059985274	0.2771917252553373	0.2796470752447338	0.27319911107072314	0.2678342599279783	0.31186926037465973	0.28488450976294033	0.3468968740244393	0.3587329273162234	0.3671713844094224	0.31079922943993327	0.37148516851650276	0.32100524143377296	0.2702799443338763	0.27367502222071527	0.22420100351863084	0.2589058923573785	0.2903908354845104	0.3121735165230164
w8pp	0.3028924580391081	0.32299364808817543	0.32504759410485345	0.2756597956440416	0.3035156390226653	0.29902474414444624	0.2992800704186825	0.30687054586191986	0.3007006962965173	0.3960169115127168	0.29233463472403637	0.3966796909769717	0.3208827909481275	0.341254085657651	0.3251502280901601	0.3018748745778658	0.2677428776416355	0.2811642973922854	0.3272412640347628	0.3238337429156669	0.3497247084636911	0.06838311395553114	0.07995074567630595	0.04759377444923217	0.08079620092755918	0.0980236470494353	0.09129384084175952	0.061882274462893405	0.07541227777080477	0.09040817019281093	0.07369747494384599	0.09818227325019589	0.07717839905257946	0.10289535625624606	0.09021470091261559	0.08774037590353721	0.0995920286002736	0.11648131775215854	0.09032097428719428	0.08573346220512636	0.08212704119383807	0.07821850247190336	0.08536942946672833	0.0765310456610894	0.059156309806414925	0.06731460755366736	0.09339534450065891	0.10193990686568301	0.09376334659819381	0.08470301941026114	0.08708238873561155	0.09642258178243888	0.07426605231047768	0.059801655137610585	0.07731432365596143	0.07078737986940406	0.059826281510708845	0.1030887341416153	0.0898918886133263	0.08036398168727017	0.05299166903490807	0.058304844746219886	0.05948950877742659	0.07616353021700448	0.08473462735249927	0.06964996521908948	0.0773213546083476	0.06762766934954842	0.10146026885386807	0.13304649847426533	0.13155221095055158	0.06891181967089963	0.05504180452071346	0.06853091779938428	0.08104248886925415	0.05309514429369776	0.06837528290833	0.0	0.06669374906379541	0.08346477653692079	0.2565516957937307	0.25900704578312717	0.25255908160911655	0.24719423046637168	0.2912292309130531	0.26424448030133374	0.32625684456283266	0.3380928978546167	0.34653135494781573	0.2901591999783266	0.3508451390548961	0.30036521197216637	0.24963991487226966	0.2530349927591086	0.2035609740570242	0.23826586289577184	0.26975080602290374	0.2915334870614097
F29H1	0.30638448622172915	0.3264856762707965	0.3285396222874745	0.27915182382666265	0.3070076672052864	0.3025167723270673	0.30277209860130355	0.31036257404454093	0.30419272447913837	0.39950893969533785	0.29582666290665743	0.40017171915959276	0.32437481913074856	0.34474611384027204	0.32864225627278115	0.3053669027604869	0.2712349058242566	0.28465632557490644	0.33073329221738385	0.327325771098288	0.35321673664631215	0.08532045915045552	0.09688809087123035	0.06453111964415657	0.09773354612248358	0.11496099224435971	0.10823118603668394	0.07881961965781781	0.09234962296572916	0.10734551538773535	0.09063482013877039	0.11511961844512031	0.09411574424750385	0.11983270145117048	0.10715204610754	0.10467772109846163	0.11652937379519801	0.13341866294708296	0.1072583194821187	0.10267080740005075	0.09906438638876247	0.09515584766682775	0.10230677466165272	0.0934683908560138	0.07609365500133933	0.08425195274859176	0.11033268969558332	0.11887725206060742	0.11070069179311823	0.10164036460518552	0.10401973393053596	0.1133599269773633	0.09120339750540209	0.07673900033253499	0.09425166885088582	0.08772472506432846	0.07676362670563325	0.12002607933653972	0.10682923380825071	0.09730132688219456	0.06992901422983247	0.07524218994114429	0.076426853972351	0.09310087541192888	0.10167197254742369	0.08658731041401388	0.094258699803272	0.08456501454447282	0.11839761404879248	0.14998384366918974	0.148489556145476	0.08584916486582403	0.07197914971563785	0.08546826299430868	0.09797983406417854	0.07003248948862215	0.08733377852540201	0.06669374906379541	0.0	0.08695680471954181	0.2600437239763517	0.26249907396574823	0.25605110979173756	0.25068625864899274	0.29472125909567415	0.2677365084839548	0.3297488727454537	0.3415849260372378	0.3500233831304368	0.2936512281609477	0.3543371672375172	0.30385724015478743	0.25313194305489073	0.2565270209417297	0.20705300223964526	0.2417578910783929	0.2732428342055248	0.29502551524403076
S25Hp	0.2753577611372745	0.2954589511863419	0.2975128972030199	0.248125098742208	0.2759809421208318	0.27149004724261266	0.2717453735168489	0.2793358489600863	0.2731659993946837	0.3684822146108832	0.2647999378222028	0.3691449940751381	0.2933480940462939	0.3137193887558174	0.2976155311883265	0.27434017767603225	0.24020818073980194	0.2536296004904518	0.2997065671329292	0.2962990460138334	0.32219001156185756	0.10209148662358092	0.11365911834435571	0.08130214711728195	0.11450457359560895	0.13173201971748508	0.1250022135098093	0.09559064713094317	0.10912065043885455	0.12411654286086071	0.10740584761189576	0.13189064591824567	0.11088677172062925	0.13660372892429584	0.12392307358066537	0.121448748571587	0.13330040126832338	0.15018969042020833	0.12402934695524406	0.11944183487317614	0.11583541386188786	0.11192687513995314	0.11907780213477812	0.11023941832913917	0.0928646824744647	0.10102298022171713	0.1271037171687087	0.1356482795337328	0.1274717192662436	0.11841139207831092	0.12079076140366132	0.13013095445048867	0.10797442497852747	0.09351002780566037	0.11102269632401121	0.10449575253745383	0.09353465417875861	0.1367971068096651	0.12360026128137608	0.11407235435531995	0.08670004170295784	0.09201321741426965	0.09319788144547636	0.10987190288505425	0.11844300002054906	0.10335833788713925	0.11102972727639737	0.10133604201759819	0.13516864152191785	0.1667548711423151	0.16526058361860135	0.1026201923389494	0.08875017718876323	0.10223929046743405	0.11475086153730393	0.08680351696174753	0.1041048059985274	0.08346477653692079	0.08695680471954181	0.0	0.2290169988918971	0.2314723488812936	0.22502438470728298	0.2196595335645381	0.2636945340112195	0.23670978339950013	0.2987221476609991	0.3105582009527832	0.31899665804598215	0.26262450307649304	0.32331044215306254	0.27283051507033274	0.2221052179704361	0.22550029585727505	0.17602627715519062	0.21073116599393826	0.24221610912107017	0.26399879015957617
F6H1	0.29828168798366517	0.3183828780327326	0.32043682404941054	0.27104902558859867	0.29890486896722246	0.2944139740890033	0.2946693003632396	0.30225977580647695	0.2960899262410744	0.39140614145727387	0.28772386466859345	0.3920689209215288	0.3162720208926846	0.33664331560220806	0.3205394580347172	0.2972641045224229	0.2631321075861926	0.27655352733684246	0.32263049397931987	0.31922297286022405	0.3451139384082482	0.27517840588039083	0.2867460376011656	0.25438906637409187	0.28759149285241886	0.30481893897429496	0.2980891327666192	0.2686775663877531	0.28220756969566446	0.2972034621176706	0.28049276686870567	0.3049775651750556	0.28397369097743913	0.30969064818110575	0.29700999283747526	0.2945356678283969	0.3063873205251333	0.3232766096770182	0.29711626621205395	0.292528754129986	0.28892233311869775	0.28501379439676305	0.292164721391588	0.28332633758594905	0.26595160173127463	0.27410989947852704	0.3001906364255186	0.3087351987905427	0.3005586385230535	0.29149831133512083	0.2938776806604712	0.3032178737072986	0.28106134423533735	0.2665969470624703	0.2841096155808211	0.2775826717942637	0.2666215734355685	0.30988402606647497	0.296687180538186	0.28715927361212984	0.2597869609597677	0.26510013667107957	0.2662848007022863	0.2829588221418642	0.29152991927735894	0.27644525714394913	0.2841166465332073	0.27442296127440813	0.30825556077872773	0.339841790399125	0.33834750287541127	0.27570711159575934	0.2618370964455731	0.27532620972424393	0.2878377807941138	0.25989043621855745	0.2771917252553373	0.2565516957937307	0.2600437239763517	0.2290169988918971	0.0	0.25439627572768425	0.24794831155367358	0.24258346041092876	0.28661846085761017	0.25963371024589077	0.32164607450738975	0.33348212779917386	0.3419205848923728	0.2855484299228837	0.3462343689994532	0.2957544419167234	0.24502914481682675	0.2484242227036657	0.19895020400158128	0.23365509284032893	0.26514003596746083	0.28692271700596683
S15Hp	0.2703255818032939	0.2904267718523613	0.2924807178690393	0.24309291940822741	0.2709487627868512	0.2664578679086321	0.2667131941828683	0.2743036696261057	0.26813382006070313	0.3634500352769026	0.2597677584882222	0.36411281474115753	0.2883159147123133	0.3086872094218368	0.2925833518543459	0.26930799834205166	0.23517600140582134	0.2485974211564712	0.2946743877989486	0.2912668666798528	0.31715783222787697	0.27763375586978734	0.28920138759056213	0.25684441636348837	0.29004684284181537	0.30727428896369147	0.3005444827560157	0.2711329163771496	0.28466291968506097	0.29965881210706713	0.28294811685810217	0.3074329151644521	0.28642904096683564	0.31214599817050226	0.29946534282687176	0.2969910178177934	0.3088426705145298	0.3257319596664147	0.29957161620145045	0.29498410411938253	0.29137768310809425	0.28746914438615956	0.2946200713809845	0.28578168757534556	0.2684069517206711	0.27656524946792355	0.3026459864149151	0.3111905487799392	0.30301398851245	0.29395366132451733	0.2963330306498677	0.3056732236966951	0.28351669422473386	0.2690522970518668	0.2865649655702176	0.2800380217836602	0.26907692342496503	0.3123393760558715	0.2991425305275825	0.28961462360152634	0.2622423109491642	0.26755548666047607	0.2687401506916828	0.28541417213126064	0.29398526926675544	0.27890060713334563	0.2865719965226038	0.2768783112638046	0.31071091076812424	0.3422971403885215	0.34080285286480777	0.2781624615851558	0.26429244643496963	0.27778155971364044	0.2902931307835103	0.2623457862079539	0.2796470752447338	0.25900704578312717	0.26249907396574823	0.2314723488812936	0.25439627572768425	0.0	0.21999220537330233	0.2146273542305575	0.2586623546772389	0.23167760406551954	0.2936899683270185	0.3055260216188026	0.31396447871200156	0.25759232374251245	0.31827826281908195	0.26779833573635214	0.2170730386364555	0.22046811652329446	0.17099409782121003	0.20569898665995767	0.23718392978708958	0.2589666108255956
S12Hp	0.2504701434954495	0.27057133354451685	0.27262527956119487	0.223237481100383	0.25109332447900673	0.2466024296007876	0.24685775587502384	0.2544482313182613	0.24827838175285866	0.34359459696905814	0.23991232018037778	0.3442573764333131	0.2684604764044689	0.2888317711139924	0.2727279135465015	0.24945256003420724	0.21532056309797692	0.2287419828486268	0.2748189494911042	0.2714114283720083	0.2973023939200325	0.27118579169577667	0.28275342341655146	0.2503964521894777	0.2835988786678047	0.3008263247896808	0.29409651858200503	0.2646849522031389	0.2782149555110503	0.29321084793305646	0.2765001526840915	0.3009849509904414	0.27998107679282497	0.3056980339964916	0.2930173786528611	0.29054305364378274	0.3023947063405191	0.31928399549240405	0.2931236520274398	0.28853613994537186	0.2849297189340836	0.2810211802121489	0.28817210720697384	0.2793337234013349	0.26195898754666047	0.2701172852939129	0.2961980222409044	0.3047425846059285	0.2965660243384393	0.28750569715050667	0.28988506647585705	0.2992252595226844	0.2770687300507232	0.2626043328778561	0.28011700139620693	0.27359005760964955	0.26262895925095436	0.3058914118818608	0.29269456635357183	0.2831666594275157	0.2557943467751536	0.2611075224864654	0.2622921865176721	0.27896620795725	0.2875373050927448	0.27245264295933497	0.2801240323485931	0.27043034708979397	0.30426294659411357	0.3358491762145108	0.3343548886907971	0.2717144974111452	0.25784448226095896	0.2713335955396298	0.28384516660949966	0.2558978220339433	0.27319911107072314	0.25255908160911655	0.25605110979173756	0.22502438470728298	0.24794831155367358	0.21999220537330233	0.0	0.1947719159227131	0.2388069163693945	0.21182216575767512	0.27383453001917407	0.2856705833109582	0.29410904040415714	0.23773688543466803	0.2984228245112375	0.24794289742850775	0.19721760032861108	0.20061267821545004	0.15113865951336558	0.18584354835211325	0.21732849147924516	0.2391111725177511
S26Hp	0.21976282526146354	0.23986401531053092	0.2419179613272089	0.19253016286639707	0.2203860062450208	0.21589511136680167	0.21615043764103792	0.22374091308427532	0.21757106351887273	0.3128872787350722	0.20920500194639183	0.31355005819932713	0.23775315817048293	0.2581244528800064	0.24202059531251555	0.2187452418002213	0.184613244863991	0.19803466461464087	0.24411163125711824	0.2407041101380224	0.26659507568604657	0.26582094055303185	0.27738857227380664	0.24503160104673288	0.2782340275250599	0.295461473646936	0.2887316674392602	0.2593201010603941	0.2728501043683055	0.28784599679031164	0.2711353015413467	0.2956200998476966	0.27461622565008015	0.30033318285374677	0.2876525275101163	0.2851782025010379	0.2970298551977743	0.31391914434965923	0.28775880088469497	0.28317128880262704	0.27956486779133877	0.27565632906940407	0.282807256064229	0.27396887225859007	0.2565941364039156	0.26475243415116806	0.2908331710981596	0.2993777334631837	0.2912011731956945	0.28214084600776185	0.2845202153331122	0.2938604083799396	0.27170387890797837	0.2572394817351113	0.2747521502534621	0.26822520646690473	0.25726410810820954	0.300526560739116	0.287329715210827	0.27780180828477086	0.25042949563240874	0.2557426713437206	0.2569273353749273	0.27360135681450515	0.28217245394999996	0.26708779181659015	0.2747591812058483	0.2650654959470491	0.29889809545136875	0.330484325071766	0.3289900375480523	0.2663496462684003	0.25247963111821414	0.26596874439688495	0.27848031546675484	0.2505329708911984	0.2678342599279783	0.24719423046637168	0.25068625864899274	0.2196595335645381	0.24258346041092876	0.2146273542305575	0.1947719159227131	0.0	0.16676917825901205	0.13978442764729265	0.20179679190879163	0.21363284520057574	0.2220713022937747	0.1656991473242856	0.24233173259865567	0.1918518055159259	0.1411265084160292	0.14452158630286815	0.12043134127937964	0.15513623011812733	0.18662117324525923	0.20840385428376518
31219	0.263797825708145	0.2838990157572123	0.28595296177389035	0.23656516331307847	0.2644210066917022	0.25993011181348313	0.2601854380877194	0.26777591353095676	0.2616060639655542	0.3569222791817537	0.25324000239307326	0.3575850586460086	0.2817881586171644	0.30215945332668787	0.286055595759197	0.2627802422469027	0.2286482453106724	0.24206966506132227	0.28814663170379967	0.2847391105847038	0.310630076132728	0.30985594099971325	0.32142357272048805	0.2890666014934143	0.3222690279717413	0.3394964740936174	0.3327666678859416	0.3033551015070755	0.3168851048149869	0.33188099723699305	0.3151703019880281	0.339655100294378	0.31865122609676155	0.3443681833004282	0.3316875279567977	0.32921320294771933	0.3410648556444557	0.35795414479634063	0.33179380133137637	0.32720628924930845	0.32359986823802017	0.3196913295160855	0.3268422565109104	0.3180038727052715	0.300629136850597	0.30878743459784946	0.334868171544841	0.3434127339098651	0.3352361736423759	0.32617584645444325	0.32855521577979363	0.337895408826621	0.3157388793546598	0.3012744821817927	0.3187871507001435	0.31226020691358614	0.30129910855489095	0.3445615611857974	0.3313647156575084	0.32183680873145226	0.29446449607909014	0.299777671790402	0.3009623358216087	0.31763635726118655	0.32620745439668136	0.31112279226327155	0.3187941816525297	0.3091004963937305	0.34293309589805016	0.3745193255184474	0.3730250379947337	0.3103846467150817	0.29651463156489555	0.31000374484356635	0.32251531591343624	0.2945679713378798	0.31186926037465973	0.2912292309130531	0.29472125909567415	0.2636945340112195	0.28661846085761017	0.2586623546772389	0.2388069163693945	0.16676917825901205	0.0	0.14879275479774243	0.2108051190592414	0.22264117235102548	0.23107962944422447	0.17470747447473534	0.2863667330453371	0.2358868059626073	0.18516150886271063	0.18855658674954962	0.1644663417260611	0.19917123056480873	0.23065617369194064	0.2524388547304466
S23Hp	0.23681307509642557	0.256914265145493	0.25896821116217095	0.20958041270135908	0.23743625607998284	0.23294536120176373	0.23320068747599998	0.24079116291923736	0.2346213133538348	0.3299375285700343	0.22625525178135386	0.3306003080342892	0.254803408005445	0.27517470271496847	0.2590708451474776	0.23579549163518335	0.20166349469895303	0.2150849144496029	0.2611618810920803	0.25775435997298446	0.28364532552100863	0.2828711903879939	0.2944388221087687	0.2620818508816949	0.29528427736002194	0.31251172348189804	0.3057819172742222	0.2763703508953561	0.28990035420326754	0.3048962466252737	0.28818555137630875	0.3126703496826586	0.2916664754850422	0.31738343268870883	0.30470277734507834	0.30222845233599993	0.3140801050327363	0.33096939418462124	0.304809050719657	0.30022153863758905	0.2966151176263008	0.29270657890436613	0.299857505899191	0.2910191220935521	0.27364438623887766	0.28180268398613006	0.3078834209331216	0.3164279832981457	0.30825142303065656	0.29919109584272385	0.3015704651680743	0.3109106582149016	0.2887541287429404	0.2742897315700733	0.2918024000884242	0.2852754563018668	0.2743143579431716	0.31757681057407805	0.304379965045789	0.2948520581197329	0.26747974546737074	0.2727929211786826	0.27397758520988935	0.2906516066494672	0.29922270378496196	0.2841380416515522	0.29180943104081036	0.28211574578201115	0.31594834528633076	0.347534574906728	0.3460402873830143	0.28339989610336236	0.2695298809531762	0.28301899423184695	0.29553056530171684	0.2675832207261605	0.28488450976294033	0.26424448030133374	0.2677365084839548	0.23670978339950013	0.25963371024589077	0.23167760406551954	0.21182216575767512	0.13978442764729265	0.14879275479774243	0.0	0.16337291104287827	0.17520896433466235	0.18364742142786133	0.1272752664583722	0.2593819824336177	0.20890205535088793	0.15817675825099126	0.16157183613783022	0.1374815911143417	0.17218647995308933	0.20367142308022124	0.2254541041187272
S31Hp	0.29882543935792455	0.3189266294069919	0.3209805754236699	0.27159277696285805	0.2994486203414818	0.2949577254632627	0.29521305173749895	0.30280352718073633	0.29663367761533377	0.39194989283153325	0.28826761604285284	0.39261267229578817	0.31681577226694396	0.33718706697646744	0.32108320940897656	0.2978078558966823	0.263675858960452	0.27709727871110185	0.32317424535357925	0.3197667242344834	0.34565768978250755	0.34488355464949283	0.3564511863702676	0.32409421514319386	0.35729664162152086	0.37452408774339696	0.3677942815357212	0.3383827151568551	0.35191271846476646	0.3669086108867726	0.35019791563780767	0.3746827139441576	0.35367883974654113	0.37939579695020775	0.36671514160657726	0.3642408165974989	0.3760924692942353	0.3929817584461202	0.36682141498115595	0.362233902899088	0.35862748188779975	0.35471894316586505	0.36186987016069	0.35303148635505105	0.3356567505003766	0.34381504824762904	0.3698957851946206	0.3784403475596447	0.3702637872921555	0.36120346010422283	0.3635828294295732	0.3729230224764006	0.35076649300443935	0.3363020958315723	0.3538147643499231	0.3472878205633657	0.3363267222046705	0.37958917483557697	0.366392329307288	0.35686442238123184	0.3294921097288697	0.33480528544018157	0.33598994947138827	0.35266397091096613	0.36123506804646094	0.34615040591305113	0.3538217953023093	0.34412811004351007	0.37796070954782973	0.409546939168227	0.40805265164451326	0.3454122603648613	0.3315422452146751	0.34503135849334593	0.3575429295632158	0.3295955849876594	0.3468968740244393	0.32625684456283266	0.3297488727454537	0.2987221476609991	0.32164607450738975	0.2936899683270185	0.27383453001917407	0.20179679190879163	0.2108051190592414	0.16337291104287827	0.0	0.049252898435688613	0.11019517764880858	0.09594083736944861	0.3213943466951167	0.2709144196123869	0.2201891225124902	0.2235842003993292	0.19949395537584066	0.2341988442145883	0.2656837873417202	0.28746646838022616
S28Hp	0.3106614926497086	0.33076268269877596	0.332816628715454	0.2834288302546421	0.31128467363326584	0.30679377875504676	0.307049105029283	0.3146395804725204	0.3084697309071178	0.4037859461233173	0.3001036693346369	0.4044487255875722	0.328651825558728	0.3490231202682515	0.3329192627007606	0.30964390918846635	0.27551191225223604	0.2889333320028859	0.3350102986453633	0.33160277752626743	0.3574937430742916	0.3567196079412769	0.3682872396620517	0.335930268434978	0.3691326949133049	0.386360141035181	0.3796303348275053	0.3502187684486392	0.3637487717565505	0.3787446641785567	0.3620339689295917	0.3865187672359417	0.3655148930383252	0.3912318502419918	0.3785511948983613	0.376076869889283	0.3879285225860194	0.4048178117379043	0.37865746827294	0.37406995619087213	0.37046353517958386	0.3665549964576491	0.3737059234524741	0.36486753964683516	0.34749280379216063	0.35565110153941315	0.3817318384864047	0.3902764008514288	0.38209984058393953	0.37303951339600694	0.37541888272135726	0.3847590757681847	0.36260254629622346	0.3481381491233564	0.36565081764170715	0.35912387385514977	0.3481627754964546	0.391425228127361	0.3782283825990721	0.3687004756730159	0.34132816302065383	0.3466413387319657	0.3478260027631723	0.3645000242027502	0.37307112133824505	0.3579864592048352	0.36565784859409334	0.3559641633352941	0.38979676283961384	0.4213829924600111	0.4198887049362974	0.35724831365664533	0.3433782985064592	0.35686741178513004	0.3693789828549999	0.34143163827944345	0.3587329273162234	0.3380928978546167	0.3415849260372378	0.3105582009527832	0.33348212779917386	0.3055260216188026	0.2856705833109582	0.21363284520057574	0.22264117235102548	0.17520896433466235	0.049252898435688613	0.0	0.12203123094059266	0.1077768906612327	0.33323039998690074	0.282750472904171	0.2320251758042743	0.23542025369111325	0.21133000866762472	0.24603489750637236	0.27751984063350427	0.2993025216720102
530227	0.3190999497429076	0.33920113979197497	0.341255085808653	0.2918672873478411	0.31972313072646485	0.3152322358482458	0.315487562122482	0.3230780375657194	0.31690818800031684	0.4122244032165163	0.3085421264278359	0.41288718268077124	0.33709028265192703	0.3574615773614505	0.3413577197939596	0.31808236628166536	0.28395036934543505	0.2973717890960849	0.3434487557385623	0.34004123461946645	0.3659322001674906	0.3651580650344759	0.3767256967552507	0.34436872552817693	0.37757115200650393	0.39479859812838003	0.38806879192070426	0.35865722554183815	0.37218722884974953	0.3871831212717557	0.37047242602279074	0.39495722432914065	0.3739533501315242	0.3996703073351908	0.3869896519915603	0.384515326982482	0.39636697967921836	0.4132562688311033	0.387095925366139	0.3825084132840711	0.3789019922727828	0.3749934535508481	0.38214438054567307	0.3733059967400341	0.35593126088535965	0.3640895586326121	0.39017029557960364	0.39871485794462774	0.39053829767713855	0.3814779704892059	0.3838573398145563	0.39319753286138365	0.3710410033894224	0.35657660621655535	0.37408927473490616	0.3675623309483488	0.3566012325896536	0.39986368522056004	0.38666683969227106	0.3771389327662149	0.3497666201138528	0.35507979582516463	0.35626445985637134	0.3729384812959492	0.381509578431444	0.3664249162980342	0.37409630568729235	0.36440262042849314	0.3982352199328128	0.42982144955321006	0.42832716202949633	0.36568677074984435	0.3518167555996582	0.365305868878329	0.3778174399481989	0.34987009537264246	0.3671713844094224	0.34653135494781573	0.3500233831304368	0.31899665804598215	0.3419205848923728	0.31396447871200156	0.29410904040415714	0.2220713022937747	0.23107962944422447	0.18364742142786133	0.11019517764880858	0.12203123094059266	0.0	0.11621534775443168	0.34166885708009975	0.29118892999736995	0.24046363289747327	0.24385871078431226	0.21976846576082373	0.2544733545995714	0.2859582977267033	0.3077409787652092
F23HpA	0.2627277947734185	0.28282898482248586	0.2848829308391639	0.235495132378352	0.26335097575697575	0.25886008087875667	0.2591154071529929	0.2667058825962303	0.26053603303082773	0.3558522482470272	0.2521699714583468	0.35651502771128213	0.2807181276824379	0.3010894223919614	0.2849855648244705	0.26171021131217626	0.22757821437594594	0.2409996341265958	0.2870766007690732	0.28366907964997734	0.3095600451980015	0.3087859100649868	0.3203535417857616	0.2879965705586878	0.3211989970370148	0.3384264431588909	0.33169663695121515	0.30228507057234905	0.3158150738802604	0.3308109663022666	0.3141002710533016	0.33858506935965155	0.3175811951620351	0.3432981523657017	0.3306174970220712	0.32814317201299287	0.33999482470972925	0.35688411386161417	0.3307237703966499	0.326136258314582	0.3225298373032937	0.318621298581359	0.32577222557618396	0.316933841770545	0.29955910591587054	0.307717403663123	0.33379814061011454	0.34234270297513864	0.33416614270764944	0.3251058155197168	0.32748518484506717	0.33682537789189454	0.3146688484199333	0.30020445124706624	0.31771711976541706	0.3111901759788597	0.3002290776201645	0.34349153025107093	0.33029468472278195	0.3207667777967258	0.2933944651443637	0.2987076408556755	0.29989230488688223	0.3165663263264601	0.3251374234619549	0.3100527613285451	0.31772415071780324	0.30803046545900403	0.3418630649633237	0.37344929458372095	0.3719550070600072	0.30931461578035524	0.2954446006301691	0.3089337139088399	0.3214452849787098	0.29349794040315336	0.31079922943993327	0.2901591999783266	0.2936512281609477	0.26262450307649304	0.2855484299228837	0.25759232374251245	0.23773688543466803	0.1656991473242856	0.17470747447473534	0.1272752664583722	0.09594083736944861	0.1077768906612327	0.11621534775443168	0.0	0.28529670211061064	0.23481677502788084	0.18409147792798417	0.18748655581482315	0.16339631079133463	0.19810119963008227	0.22958614275721417	0.2513688237957201
