	f15pp	s25pp	f14ppA	f20ppA	f23ppB	w16pp	w21pp	f26pp	f4pp	f20ppB	F23HpA	f3pp	s2pp	f2pp	f17ppB	f10pp	w28pp	f6ppB	w26pp	w25pp	S3Hp	f21pp	S21H1	f12ppA	f18pp	f30pp	w30pp	s30pp	f12ppB	S11Hp	w15pp	f25pp	f13pp	s26pp	S26Hp	S13Hp	530331	F22HpB	31009	S23Hp	S1Hp	S9H1	F16H1	31700	S6Hp	S14Hp	S25Hp	s18pp	w11pp	f11pp	S19H1	s31pp	f19pp	s17pp	f28pp	f31pp	f23ppA	f7pp	w18pp	f16ppB	f22ppB	f32pp	w10pp	f14ppB	w24pp	s19pp	s4pp	w4pp	w12pp	F6H1	w17pp	w31pp	S4Hp	S18H1	S15Hp	S22Hp	S30H1	f24pp	w13pp	w6pp	S20H1	f6ppA	s32pp	s29pp	s28pp	s24pp	s27pp	s13pp	w20pp	w3pp	w8pp	f22ppA	S8Hp	F7H1	F14H1B	w1pp	s1pp	31160	530295	w27pp	w7pp	S16H2	S12Hp	f1pp	w9pp	f16ppA	f8pp	w14pp	w19pp	s3pp	530451	s16pp	f29pp	F14H1A	f9pp	f17ppA
s27pp	0.0733695953248157	0.09325631770039526	0.09233440212292712	0.10446497320565151	0.09786878465509803	0.09698746913413381	0.09348943537396884	0.10032043836678076	0.10032043836678076	0.11003567725625787	0.12964838434616593	0.15641980156309854	0.1431621642280076	0.13457240178637664	0.11345755610285907	0.10179061767187925	0.11624560883341137	0.11075194167299371	0.10984844294102317	0.11459854739124728	0.18497737879034049	0.10260563969963811	0.14745613303454808	0.11560643455124564	0.09825798479406343	0.10650313817923754	0.1452475926384117	0.13550059751801635	0.11089508583943025	0.1646238857123859	0.12226498200434208	0.12162905322145623	0.11033418306362758	0.17161233538922985	0.1466259662596125	0.18884679952906738	0.4754027505133709	0.4473444492959707	0.43157537813938784	0.41282458888249934	0.44121784942800435	0.42194208860965593	0.5108372998831419	0.45716744581189983	0.43463434735102313	0.41155713931860277	0.1838032061254841	0.14432434266634264	0.1602703191027759	0.1778685658747555	0.19130308477145602	0.1559715574489133	0.1676953968671184	0.15060990949648662	0.15670101681314097	0.12703650014098372	0.1281474337585599	0.10873916984763551	0.1023407275156383	0.09830260489819126	0.09449282624271754	0.08141273813017158	0.06869100089572253	0.06902647029412656	0.09467952718753961	0.09175955663006678	0.11414939675831179	0.10228117713693327	0.11897480455793594	0.1283260201871842	0.08990993121968296	0.10714382443558233	0.12054673452433615	0.08977981356720169	0.13640675213831085	0.14527594183882	0.14553112552871575	0.07334574897230768	0.08285418061710564	0.06545549004136718	0.09054528375573076	0.041756354386266265	0.05270141128033104	0.04701958870745848	0.06101850395970647	0.0384922099473391	0.0	0.034515393156366425	0.05239881150614441	0.057127708961150415	0.06572830982074876	0.07704430179517623	0.11742437107641976	0.07454269495267173	0.1341240335276988	0.1216993117945669	0.12716074674890626	0.08769311066337432	0.16204087884624535	0.08260680359712871	0.11267187440883203	0.14548138242281494	0.10792109544075625	0.10314693941498987	0.061172374117747175	0.07623982621834387	0.07203937516504608	0.1078247763140679	0.11068658779079799	0.13010256044101196	0.1694908327392971	0.10351586410785835	0.11128844008324854	0.13285217966748475	0.07851252361229805	0.06790534639752809
s13pp	0.04892086642717376	0.06880758880275333	0.06788567322528519	0.08001624430800958	0.0734200557574561	0.07253874023649187	0.0690407064763269	0.07587170946913882	0.07587170946913882	0.08558694835861594	0.105199655448524	0.1319710726654566	0.11871343533036564	0.1101236728887347	0.08900882720521713	0.07734188877423731	0.09179687993576943	0.08630321277535177	0.08539971404338123	0.09014981849360534	0.16052864989269855	0.07815691080199617	0.12300740413690614	0.0911577056536037	0.0738092558964215	0.0820544092815956	0.12079886374076976	0.1110518686203744	0.08644635694178832	0.14017515681474396	0.09781625310670014	0.0971803243238143	0.08588545416598564	0.1471636064915879	0.12217723736197056	0.16439807063142545	0.45095402161572895	0.4228957203983288	0.4071266492417459	0.3883758599848574	0.4167691205303624	0.397493359712014	0.48638857098549987	0.4327187169142579	0.4101856184533812	0.38710841042096084	0.15935447722784216	0.1198756137687007	0.13582159020513396	0.15341983697711356	0.1668543558738141	0.13152282855127137	0.14324666796947647	0.12616118059884468	0.13225228791549903	0.10258777124334179	0.10369870486091795	0.08429044094999358	0.07789199861799637	0.07385387600054932	0.0700440973450756	0.05696400923252964	0.04424227199808058	0.04457774139648462	0.07023079828989767	0.06731082773242485	0.08970066786066985	0.07783244823929134	0.094526075660294	0.10387729128954226	0.06546120232204103	0.0826950955379404	0.09609800562669421	0.06533108466955975	0.11195802324066892	0.12082721294117807	0.12108239663107381	0.048897020074665745	0.05840545171946371	0.04100676114372524	0.06609655485808882	0.017307625488624336	0.028252682382689107	0.03206257588516481	0.0460614911374128	0.02353519712504543	0.034515393156366425	0.0	0.02795008260850247	0.032678980063508486	0.04127958092310682	0.05259557289753429	0.09297564217877784	0.05009396605502979	0.10967530463005688	0.09725058289692497	0.10271201785126433	0.06324438176573238	0.13759214994860341	0.05815807469948678	0.0882231455111901	0.12103265352517299	0.08347236654311431	0.07869821051734793	0.036723645220105246	0.05179109732070193	0.04759064626740414	0.08337604741642596	0.08623785889315605	0.10565383154337002	0.14504210384165517	0.07906713521021641	0.0868397111856066	0.10840345076984283	0.05406379471465611	0.04345661749988615
w20pp	0.037476913806513024	0.05736363618209259	0.056441720604624455	0.06857229168734882	0.06197610313679536	0.061094787615831134	0.05759675385566616	0.06442775684847807	0.06442775684847807	0.0741429957379552	0.09375570282786327	0.12052712004479586	0.1072694827097049	0.09867972026807396	0.07756487458455638	0.06589793615357657	0.0803529273151087	0.07485926015469102	0.0739557614227205	0.0787058658729446	0.14908469727203782	0.06671295818133544	0.1115634515162454	0.07971375303294297	0.06236530327576076	0.07061045666093486	0.10935491112010902	0.09960791599971366	0.07500240432112758	0.12873120419408324	0.08637230048603939	0.08573637170315357	0.07444150154532492	0.13571965387092716	0.11073328474130982	0.1529541180107647	0.4395100689950682	0.41145176777766806	0.3956826966210852	0.3769319073641967	0.4053251679097017	0.38604940709135327	0.47494461836483914	0.42127476429359717	0.39874166583272047	0.3756644578003001	0.1479105246071814	0.10843166114803997	0.12437763758447322	0.1419758843564528	0.15541040325315336	0.12007887593061063	0.1318027153488157	0.11471722797818394	0.1208083352948383	0.09114381862268103	0.09225475224025723	0.07284648832933283	0.06644804599733561	0.06240992337988858	0.05860014472441486	0.0455200566118689	0.03279831937741985	0.03313378877582389	0.05878684566923695	0.05586687511176411	0.07825671524000911	0.0663884956186306	0.08308212303963328	0.09243333866888152	0.05401724970138029	0.07125114291727966	0.08465405300603347	0.053887132048899014	0.10051407062000818	0.10938326032051733	0.10963844401041307	0.03745306745400502	0.046961499098802977	0.02956280852306451	0.054652602237428086	0.019349807563606058	0.03831680770657833	0.049945994234942795	0.06394490948719077	0.04141861547482341	0.05239881150614441	0.02795008260850247	0.0	0.018575563049097462	0.027176163908695802	0.03849215588312327	0.07887222516436682	0.03599054904061877	0.09823135200939616	0.08580663027626424	0.0912680652306036	0.05180042914507166	0.1261481973279427	0.04671412207882604	0.07677919289052937	0.10958870090451227	0.07202841392245359	0.06725425789668721	0.025279692599444514	0.04034714470004119	0.0361466936467434	0.0719320947957652	0.07479390627249533	0.0942098789227093	0.13359815122099444	0.06762318258955569	0.07539575856494586	0.09695949814918209	0.04261984209399537	0.03201266487922541
w3pp	0.04220581126151904	0.0620925336370986	0.06117061805963047	0.07330118914235484	0.06670500059180137	0.06582368507083715	0.06232565131067218	0.06915665430348408	0.06915665430348408	0.07887189319296121	0.09848460028286929	0.12525601749980186	0.11199838016471092	0.10340861772307998	0.0822937720395624	0.07062683360858259	0.08508182477011471	0.07958815760969704	0.07868465887772652	0.08343476332795062	0.1538135947270438	0.07144185563634145	0.11629234897125142	0.08444265048794898	0.06709420073076677	0.07533935411594088	0.11408380857511503	0.10433681345471968	0.07973130177613359	0.13346010164908922	0.0911011979410454	0.09046526915815958	0.07917039900033093	0.1404485513259332	0.11546218219631584	0.15768301546577074	0.4442389664500742	0.41618066523267405	0.40041159407609117	0.3816608048192027	0.4100540653647077	0.3907783045463593	0.4796735158198452	0.42600366174860316	0.40347056328772646	0.38039335525530615	0.15263942206218745	0.11316055860304598	0.12910653503947922	0.14670478181145885	0.16013930070815935	0.12480777338561665	0.13653161280382176	0.11944612543318996	0.1255372327498443	0.09587271607768705	0.09698364969526324	0.07757538578433884	0.07117694345234163	0.06713882083489459	0.06332904217942087	0.050248954066874914	0.037527216832425866	0.0378626862308299	0.06351574312424296	0.06059577256677012	0.08298561269501513	0.07111739307363661	0.08781102049463929	0.09716223612388754	0.058746147156386305	0.07598004037228567	0.08938295046103949	0.05861602950390503	0.1052429680750142	0.11411215777552335	0.11436734146541909	0.042181964909011035	0.05169039655380899	0.034291705978070526	0.0593814996924341	0.02407870501861207	0.04304570516158434	0.0546748916899488	0.06867380694219678	0.046147512929829416	0.057127708961150415	0.032678980063508486	0.018575563049097462	0.0	0.021958852631873606	0.03327484460630107	0.07365491388754461	0.030773237763796576	0.10296024946440216	0.09053552773127024	0.09599696268560962	0.056529326600077666	0.1308770947829487	0.051443019533832055	0.08150809034553538	0.11431759835951827	0.07675731137745959	0.07198315535169322	0.030008590054450526	0.04507604215504721	0.04087559110174942	0.07666099225077122	0.07952280372750134	0.09893877637771531	0.13832704867600046	0.0723520800445617	0.08012465601995188	0.1016883956041881	0.04734873954900139	0.036741562334231426
w8pp	0.05080641212111739	0.07069313449669694	0.06977121891922881	0.08190179000195319	0.07530560145139972	0.07442428593043549	0.07092625217027052	0.07775725516308243	0.07775725516308243	0.08747249405255955	0.10708520114246763	0.13385661835940021	0.12059898102430927	0.11200921858267832	0.09089437289916075	0.07922743446818092	0.09368242562971305	0.08818875846929539	0.08728525973732486	0.09203536418754896	0.16241419558664216	0.0800424564959398	0.12489294983084975	0.09304325134754732	0.07569480159036512	0.08393995497553922	0.12268440943471337	0.11293741431431803	0.08833190263573193	0.14206070250868758	0.09970179880064375	0.09906587001775792	0.08777099985992927	0.14904915218553152	0.12406278305591417	0.16628361632536906	0.45283956730967256	0.4247812660922724	0.4090121949356895	0.390261405678801	0.418654666224306	0.3993789054059576	0.4882741166794435	0.4346042626082015	0.4120711641473248	0.38899395611490445	0.16124002292178577	0.12176115946264432	0.13770713589907757	0.15530538267105717	0.1687399015677577	0.13340837424521498	0.14513221366342008	0.1280467262927883	0.13413783360944265	0.1044733169372854	0.10558425055486158	0.08617598664393719	0.07977754431193998	0.07573942169449294	0.07192964303901922	0.05884955492647326	0.0461278176920242	0.04646328709042824	0.0721163439838413	0.06919637342636847	0.09158621355461347	0.07971799393323495	0.09641162135423763	0.10576283698348588	0.06734674801598464	0.08458064123188402	0.09798355132063782	0.06721663036350337	0.11384356893461253	0.12271275863512168	0.12296794232501743	0.05078256576860937	0.06029099741340733	0.04289230683766886	0.06798210055203244	0.03267930587821041	0.051646306021182684	0.06327549254954715	0.07727440780179512	0.05474811378942776	0.06572830982074876	0.04127958092310682	0.027176163908695802	0.021958852631873606	0.0	0.03434575878018488	0.07472582806142843	0.03184415193768038	0.11156085032400051	0.0991361285908686	0.10459756354520795	0.06512992745967601	0.13947769564254703	0.06004362039343039	0.09010869120513372	0.12291819921911662	0.08535791223705794	0.08058375621129156	0.038609190914048866	0.05367664301464555	0.04947619196134776	0.08526159311036957	0.08812340458709968	0.10753937723731365	0.1469276495355988	0.08095268090416004	0.08872525687955021	0.11028899646378645	0.055949340408599724	0.04534216319382977
f22ppA	0.062122404095544856	0.08200912647112442	0.08108721089365628	0.09321778197638067	0.08662159342582719	0.08574027790486297	0.082242244144698	0.08907324713750991	0.08907324713750991	0.09878848602698703	0.11840119311689509	0.1451726103338277	0.13191497299873672	0.1233252105571058	0.10221036487358823	0.0905434264426084	0.10499841760414053	0.09950475044372287	0.09860125171175232	0.10335135616197644	0.17373018756106964	0.09135844847036727	0.13620894180527723	0.1043592433219748	0.08701079356479259	0.0952559469499667	0.13400040140914085	0.1242534062887455	0.09964789461015941	0.15337669448311506	0.11101779077507123	0.11038186199218539	0.09908699183435674	0.160365144159959	0.13537877503034165	0.17759960829979654	0.46415555928410007	0.4360972580666999	0.42032818691011703	0.40157739765322853	0.42997065819873354	0.4106948973803851	0.499590108653871	0.445920254582629	0.4233871561217523	0.40030994808933196	0.17255601489621325	0.1330771514370718	0.14902312787350505	0.16662137464548465	0.18005589354218518	0.14472436621964246	0.15644820563784756	0.13936271826721577	0.14545382558387013	0.11578930891171288	0.11690024252928904	0.09749197861836467	0.09109353628636746	0.08705541366892042	0.0832456350134467	0.07016554690090074	0.05744380966645168	0.057779279064855714	0.08343233595826877	0.08051236540079594	0.10290220552904095	0.09103398590766243	0.1077276133286651	0.11707882895791336	0.07866273999041212	0.09589663320631149	0.1092995432950653	0.07853262233793085	0.12515956090904	0.13402875060954916	0.1342839342994449	0.06209855774303684	0.0716069893878348	0.05420829881209634	0.07929809252645992	0.04399529785263788	0.06296229799561015	0.07459148452397461	0.0885903997762226	0.06606410576385523	0.07704430179517623	0.05259557289753429	0.03849215588312327	0.03327484460630107	0.03434575878018488	0.0	0.07108298086210468	0.028201304738356643	0.12287684229842798	0.11045212056529606	0.11591355551963542	0.07644591943410348	0.1507936876169745	0.07135961236785787	0.10142468317956119	0.13423419119354407	0.0966739042114854	0.09189974818571903	0.04992518288847633	0.06499263498907303	0.060792183935775235	0.09657758508479705	0.09943939656152714	0.11885536921174111	0.1582436415100263	0.0922686728785875	0.1000412488539777	0.12160498843821392	0.0672653323830272	0.05665815516825724
S8Hp	0.10250247337678839	0.12238919575236795	0.12146728017489983	0.1335978512576242	0.12700166270707072	0.12612034718610649	0.12262231342594153	0.12945331641875343	0.12945331641875343	0.13916855530823058	0.15878126239813864	0.18555267961507121	0.17229504227998027	0.16370527983834932	0.14259043415483175	0.13092349572385192	0.14537848688538407	0.13988481972496639	0.13898132099299587	0.14373142544321998	0.21411025684231316	0.1317385177516108	0.17658901108652075	0.14473931260321832	0.12739086284603612	0.13563601623121024	0.17438047069038437	0.16463347556998903	0.14002796389140293	0.19375676376435857	0.15139786005631475	0.15076193127342893	0.13946706111560028	0.20074521344120255	0.17575884431158517	0.2179796775810401	0.5045356285653436	0.47647732734794346	0.4607082561913606	0.441957466934472	0.4703507274799771	0.4510749666616286	0.5399701779351145	0.48630032386387256	0.46376722540299586	0.44069001737057545	0.2129360841774568	0.17345722071831532	0.18940319715474857	0.2070014439267282	0.2204359628234287	0.185104435500886	0.1968282749190911	0.1797427875484593	0.18583389486511365	0.1561693781929564	0.1572803118105326	0.1378720478996082	0.13147360556761098	0.12743548295016394	0.12362570429469022	0.11054561618214427	0.0978238789476952	0.09815934834609924	0.12381240523951231	0.12089243468203947	0.14328227481028447	0.13141405518890595	0.14810768260990864	0.15745889823915687	0.11904280927165566	0.13627670248755502	0.14967961257630885	0.11891269161917438	0.16553963019028356	0.1744088198907927	0.17466400358068845	0.10247862702428039	0.11198705866907835	0.09458836809333988	0.11967816180770345	0.08437536713388141	0.1033423672768537	0.11497155380521815	0.12897046905746612	0.10644417504509876	0.11742437107641976	0.09297564217877784	0.07887222516436682	0.07365491388754461	0.07472582806142843	0.07108298086210468	0.0	0.06585124118461555	0.16325691157967154	0.15083218984653962	0.15629362480087897	0.11682598871534702	0.19117375689821806	0.11173968164910142	0.14180475246080473	0.17461426047478762	0.13705397349272896	0.13227981746696257	0.09030525216971988	0.10537270427031656	0.10117225321701877	0.13695765436604057	0.1398194658427707	0.15923543849298466	0.1986237107912698	0.13264874215983105	0.14042131813522124	0.16198505771945745	0.10764540166427074	0.09703822444950078
F7H1	0.059620797253040356	0.07950751962861992	0.07858560405115178	0.09071617513387617	0.08411998658332269	0.08323867106235847	0.0797406373021935	0.08657164029500541	0.08657164029500541	0.09628687918448253	0.11589958627439059	0.1426710034913232	0.12941336615623222	0.1208236037146013	0.09970875803108373	0.0880418196001039	0.10249681076163603	0.09700314360121837	0.09609964486924782	0.10084974931947194	0.17122858071856514	0.08885684162786277	0.13370733496277273	0.1018576364794703	0.08450918672228809	0.0927543401074622	0.13149879456663635	0.121751799446241	0.09714628776765491	0.15087508764061056	0.10851618393256673	0.10788025514968089	0.09658538499185224	0.1578635373174545	0.13287716818783715	0.17509800145729204	0.46165395244159557	0.4335956512241954	0.41782658006761253	0.39907579081072403	0.42746905135622904	0.4081932905378806	0.4970885018113665	0.4434186477401245	0.4208855492792478	0.39780834124682746	0.17005440805370875	0.1305755445945673	0.14652152103100055	0.16411976780298015	0.17755428669968068	0.14222275937713796	0.15394659879534306	0.13686111142471127	0.14295221874136563	0.11328770206920838	0.11439863568678454	0.09499037177586017	0.08859192944386296	0.08455380682641592	0.0807440281709422	0.06766394005839624	0.05494220282394718	0.055277672222351214	0.08093072911576427	0.07801075855829144	0.10040059868653645	0.08853237906515793	0.1052260064861606	0.11457722211540886	0.07616113314790762	0.09339502636380699	0.1067979364525608	0.07603101549542635	0.12265795406653551	0.13152714376704466	0.1317823274569404	0.05959695090053234	0.0691053825453303	0.051706691969591836	0.07679648568395542	0.04149369101013338	0.06046069115310565	0.07208987768147011	0.0860887929337181	0.06356249892135073	0.07454269495267173	0.05009396605502979	0.03599054904061877	0.030773237763796576	0.03184415193768038	0.028201304738356643	0.06585124118461555	0.0	0.12037523545592348	0.10795051372279156	0.11341194867713092	0.07394431259159898	0.14829208077447	0.06885800552535337	0.09892307633705669	0.13173258435103957	0.0941722973689809	0.08939814134321453	0.04742357604597183	0.062491028146568525	0.058290577093270735	0.09407597824229255	0.09693778971902264	0.11635376236923661	0.1557420346675218	0.089767066036083	0.0975396420114732	0.11910338159570942	0.0647637255405227	0.05415654832575274
F14H1B	0.10580652858690771	0.12569325096248726	0.12477133538501914	0.13690190646774353	0.13030571791719003	0.12942440239622582	0.12592636863606085	0.13275737162887277	0.13275737162887277	0.1424726105183499	0.16208531760825795	0.18885673482519055	0.1755990974900996	0.16700933504846865	0.14589448936495109	0.13422755093397126	0.14868254209550338	0.14318887493508572	0.14228537620311518	0.1470354806533393	0.2174143120524325	0.1350425729617301	0.1798930662966401	0.14804336781333766	0.13069491805615546	0.13894007144132955	0.1776845259005037	0.16793753078010837	0.14333201910152227	0.1970608189744779	0.1547019152664341	0.15406598648354825	0.1427711163257196	0.20404926865132186	0.1790628995217045	0.2212837327911594	0.507839683775463	0.47978138255806274	0.46401231140147986	0.44526152214459136	0.47365478269009637	0.45437902187174795	0.5432742331452338	0.48960437907399185	0.46707128061311515	0.4439940725806948	0.2162401393875761	0.17676127592843466	0.1927072523648679	0.2103054991368475	0.22374001803354804	0.18840849071100532	0.20013233012921042	0.18304684275857863	0.18913795007523299	0.15947343340307574	0.1605843670206519	0.14117610310972753	0.13477766077773032	0.13073953816028328	0.12692975950480956	0.1138496713922636	0.10112793415781454	0.10146340355621858	0.12711646044963162	0.1241964898921588	0.1465863300204038	0.1347181103990253	0.15141173782002795	0.1607629534492762	0.12234686448177498	0.13958075769767436	0.15298366778642816	0.1222167468292937	0.16884368540040287	0.17771287510091202	0.17796805879080776	0.10578268223439971	0.11529111387919766	0.09789242330345921	0.12298221701782278	0.10107502958516047	0.12004202972813274	0.1316712162564972	0.1456701315087452	0.12314383749637782	0.1341240335276988	0.10967530463005688	0.09823135200939616	0.10296024946440216	0.11156085032400051	0.12287684229842798	0.16325691157967154	0.12037523545592348	0.0	0.09942287223406246	0.10488430718840182	0.09462418274328428	0.1689719509261553	0.0996558160922982	0.12972088690400155	0.16253039491798443	0.12497010793592575	0.12019595191015937	0.08904092440515214	0.10867675948043588	0.10447630842713809	0.1402617095761599	0.14312352105289	0.16253949370310397	0.20192776600138912	0.13595279736995036	0.14372537334534055	0.16528911292957676	0.11094945687439006	0.1003422796596201
w1pp	0.0933818068537758	0.11326852922935536	0.11234661365188722	0.12447718473461161	0.11788099618405813	0.11699968066309391	0.11350164690292894	0.12033264989574086	0.12033264989574086	0.13004788878521797	0.14966059587512603	0.17643201309205864	0.1631743757569677	0.15458461331533674	0.13346976763181917	0.12180282920083935	0.13625782036237147	0.1307641532019538	0.12986065446998327	0.13461075892020738	0.20498959031930059	0.12261785122859821	0.16746834456350818	0.13561864608020574	0.11827019632302353	0.12651534970819764	0.1652598041673718	0.15551280904697645	0.13090729736839035	0.184636097241346	0.14227719353330218	0.14164126475041633	0.13034639459258768	0.19162454691818995	0.1666381777885726	0.20885901105802748	0.495414962042331	0.4673566608249308	0.45158758966834794	0.43283680041145944	0.46123006095696445	0.44195430013861603	0.5308495114121019	0.47717965734085993	0.45464655887998323	0.43156935084756287	0.2038154176544442	0.16433655419530274	0.180282530631736	0.1978807774037156	0.21131529630041612	0.1759837689778734	0.1877076083960785	0.17062212102544672	0.17671322834210107	0.14704871166994382	0.14815964528752	0.12875138137659561	0.1223529390445984	0.11831481642715136	0.11450503777167764	0.10142494965913168	0.08870321242468263	0.08903868182308666	0.11469173871649971	0.11177176815902688	0.1341616082872719	0.12229338866589337	0.13898701608689604	0.1483382317161443	0.10992214274864306	0.12715603596454245	0.14055894605329625	0.10979202509616179	0.15641896366727095	0.1652881533677801	0.16554333705767585	0.0933579605012678	0.10286639214606574	0.08546770157032729	0.11055749528469086	0.08865030785202856	0.10761730799500083	0.11924649452336529	0.13324540977561328	0.1107191157632459	0.1216993117945669	0.09725058289692497	0.08580663027626424	0.09053552773127024	0.0991361285908686	0.11045212056529606	0.15083218984653962	0.10795051372279156	0.09942287223406246	0.0	0.023000357811711204	0.08219946101015235	0.15654722919302339	0.08723109435916629	0.11729616517086963	0.15010567318485252	0.11254538620279383	0.10777123017702746	0.07661620267202023	0.09625203774730397	0.09205158669400618	0.127836987843028	0.13069879931975809	0.15011477196997206	0.1895030442682572	0.12352807563681845	0.13130065161220864	0.15286439119644485	0.09852473514125815	0.08791755792648819
s1pp	0.09884324180811516	0.11872996418369472	0.1178080486062266	0.12993861968895096	0.12334243113839749	0.12246111561743327	0.1189630818572683	0.1257940848500802	0.1257940848500802	0.13550932373955732	0.1551220308294654	0.181893448046398	0.16863581071130704	0.1600460482696761	0.13893120258615851	0.12726426415517872	0.1417192553167108	0.13622558815629315	0.13532208942432264	0.14007219387454672	0.21045102527363996	0.12807928618293757	0.17292977951784755	0.1410800810345451	0.12373163127736289	0.13197678466253698	0.17072123912171117	0.1609742440013158	0.13636873232272972	0.19009753219568537	0.14773862848764152	0.1471026997047557	0.13580782954692705	0.1970859818725293	0.17209961274291197	0.21432044601236683	0.5008763969966703	0.4728180957792702	0.4570490246226873	0.4382982353657988	0.4666914959113038	0.4474157350929554	0.5363109463664413	0.4826410922951993	0.4601079938343226	0.43703078580190224	0.20927685260878354	0.16979798914964211	0.18574396558607537	0.20334221235805494	0.2167767312547555	0.18144520393221275	0.19316904335041785	0.1760835559797861	0.18217466329644044	0.15251014662428317	0.15362108024185936	0.13421281633093496	0.12781437399893775	0.1237762513814907	0.11996647272601699	0.10688638461347104	0.09416464737902197	0.09450011677742601	0.12015317367083908	0.11723320311336624	0.13962304324161123	0.12775482362023272	0.1444484510412354	0.15379966667048367	0.11538357770298242	0.1326174709188818	0.1460203810076356	0.11525346005050115	0.1618803986216103	0.17074958832211945	0.1710047720120152	0.09881939545560715	0.10832782710040512	0.09092913652466665	0.11601893023903022	0.09411174280636792	0.11307874294934019	0.12470792947770465	0.13870684472995262	0.11618055071758526	0.12716074674890626	0.10271201785126433	0.0912680652306036	0.09599696268560962	0.10459756354520795	0.11591355551963542	0.15629362480087897	0.11341194867713092	0.10488430718840182	0.023000357811711204	0.0	0.08766089596449173	0.16200866414736276	0.09269252931350566	0.12275760012520898	0.1555671081391919	0.1180068211571332	0.11323266513136682	0.08207763762635958	0.10171347270164333	0.09751302164834554	0.13329842279736734	0.13616023427409746	0.15557620692431143	0.19496447922259658	0.12898951059115782	0.13676208656654798	0.15832582615078422	0.1039861700955975	0.09337899288082754
31160	0.05937560572258323	0.07926232809816279	0.07834041252069465	0.09047098360341904	0.08387479505286556	0.08299347953190134	0.07949544577173637	0.08632644876454829	0.08632644876454829	0.0960416876540254	0.11565439474393346	0.14242581196086607	0.12916817462577512	0.12057841218414417	0.0994635665006266	0.08779662806964678	0.1022516192311789	0.09675795207076124	0.0958544533387907	0.10060455778901481	0.17098338918810801	0.08861165009740564	0.1334621434323156	0.10161244494901317	0.08426399519183096	0.09250914857700507	0.13125360303617922	0.12150660791578387	0.09690109623719778	0.15062989611015343	0.1082709924021096	0.10763506361922376	0.09634019346139511	0.15761834578699738	0.13263197665738002	0.1748528099268349	0.4614087609111384	0.43335045969373825	0.4175813885371554	0.3988305992802669	0.4272238598257719	0.40794809900742346	0.49684331028090933	0.44317345620966736	0.42064035774879066	0.3975631497163703	0.16980921652325162	0.13033035306411017	0.14627632950054342	0.16387457627252303	0.17730909516922355	0.14197756784668084	0.15370140726488593	0.13661591989425415	0.1427070272109085	0.11304251053875125	0.11415344415632742	0.09474518024540304	0.08834673791340583	0.08430861529595879	0.08049883664048507	0.06741874852793911	0.05469701129349005	0.055032480691894085	0.08068553758530714	0.07776556702783431	0.10015540715607932	0.0882871875347008	0.10498081495570347	0.11433203058495173	0.0759159416174505	0.09314983483334986	0.10655274492210368	0.07578582396496922	0.12241276253607838	0.13128195223658753	0.13153713592648328	0.05935175937007521	0.06886019101487317	0.05146150043913471	0.07655129415349829	0.05464410672083597	0.07361110686380824	0.0852402933921727	0.09923920864442068	0.07671291463205332	0.08769311066337432	0.06324438176573238	0.05180042914507166	0.056529326600077666	0.06512992745967601	0.07644591943410348	0.11682598871534702	0.07394431259159898	0.09462418274328428	0.08219946101015235	0.08766089596449173	0.0	0.11024211527941816	0.05322489322797372	0.08328996403967705	0.11609947205365993	0.07853918507160125	0.07376502904583487	0.04261000154082764	0.0622458366161114	0.058045385562813606	0.09383078671183542	0.09669259818856552	0.11610857083877948	0.15549684313706463	0.08952187450562588	0.09729445048101606	0.11885819006525229	0.06451853401006558	0.053911356795295615
